,Date,Open,High,Low,Close,Adj Close,Volume,RETURN_PRICE
0,2018-01-31,3348.0,3385.8000490000004,3256.149902,3337.149902,2958.572998,275934,
1,2018-02-01,3340.0,3421.1999509999996,3290.0,3412.9499509999996,3025.7739260000003,439064,0.02245988564502177
2,2018-02-02,3419.0,3468.350098,3166.949951,3241.300049,2873.59668,1269438,-0.05160250657556098
3,2018-02-05,3200.0,3233.0,3140.600098,3185.550049,2824.170898,585934,-0.0173495250602258
4,2018-02-06,3005.0,3157.949951,3005.0,3135.100098,2779.444092,270751,-0.01596387119447762
5,2018-02-07,3198.300049,3198.300049,3125.199951,3135.550049,2779.8432620000003,223029,0.00014351015930458288
6,2018-02-08,3155.0,3189.949951,3131.899902,3157.949951,2799.701904,202895,0.00711845446507553
7,2018-02-09,3129.0,3142.5,3080.850098,3099.25,2747.6611329999996,175504,-0.018762920650022608
8,2018-02-12,3134.0,3162.899902,3082.0,3154.100098,2796.288818,239055,0.017543078143230417
9,2018-02-14,3155.0,3159.949951,3100.0,3109.75,2756.969971,286070,-0.014160887771412334
10,2018-02-15,3125.0,3167.100098,3097.550049,3143.5,2786.891602,148715,0.0107944917330407
11,2018-02-16,3158.0,3158.0,3095.550049,3103.899902,2751.783691,132450,-0.012677475106995573
12,2018-02-19,3110.0,3117.5,3010.0,3030.600098,2686.799072,219206,-0.023898701677227407
13,2018-02-20,3032.0,3070.5,3010.75,3049.850098,2703.865479,236222,0.006331789158030787
14,2018-02-21,3080.899902,3081.550049,3003.100098,3012.600098,2670.841064,275688,-0.012288915398167788
15,2018-02-22,3014.800049,3014.800049,2966.0,2974.300049,2636.8857420000004,369716,-0.012794792148211442
16,2018-02-23,2988.0,3007.949951,2960.100098,2986.399902,2647.613037,377558,0.004059882134399118
17,2018-02-26,3004.0,3044.0,3000.899902,3008.699951,2667.3833010000003,203189,0.007439459691225281
18,2018-02-27,3040.0,3058.0,3022.0,3034.699951,2690.433838,325597,0.00860448119771462
19,2018-02-28,3010.0,3056.649902,2990.0,3020.600098,2677.933594,519406,-0.004657037097757666
20,2018-03-01,3067.100098,3080.0,3008.050049,3020.899902,2678.199219,503301,9.9248200033486e-05
21,2018-03-05,3020.899902,3020.899902,2931.75,2943.550049,2609.624268,287300,-0.02593841522494511
22,2018-03-06,2969.899902,2976.050049,2883.25,2899.199951,2570.30542,258501,-0.015181532603767423
23,2018-03-07,2898.0,2940.0,2875.0,2903.899902,2574.472168,185188,0.001619807394906303
24,2018-03-08,2919.699951,2945.0,2891.100098,2923.899902,2592.2033690000003,143854,0.006863680699211727
25,2018-03-09,2934.0,2966.899902,2918.149902,2935.399902,2602.398682,205178,0.003925388749964398
26,2018-03-12,2956.0,2966.0,2931.0,2957.75,2622.213379,246428,0.007585147342243914
27,2018-03-13,2959.0,3004.0,2952.949951,2971.75,2634.6252440000003,287288,0.004722160726961633
28,2018-03-14,2963.0,2969.0,2936.0,2950.550049,2615.830078,225181,-0.007159394619733028
29,2018-03-15,2960.0,2971.899902,2936.5,2948.75,2614.234375,181457,-0.0006102585191163357
30,2018-03-16,2940.0,2958.0,2890.350098,2910.449951,2580.279297,338593,-0.013073660172378432
31,2018-03-19,2913.550049,2920.850098,2842.649902,2849.449951,2526.199219,231927,-0.02118171556276227
32,2018-03-20,2843.899902,2888.25,2830.300049,2873.0,2547.0778809999997,227109,0.00823080399254561
33,2018-03-21,2889.949951,2890.449951,2835.350098,2851.800049,2528.282715,231405,-0.0074063889491409185
34,2018-03-22,2851.899902,2873.75,2822.0,2834.949951,2513.3442379999997,325295,-0.005926107992383578
35,2018-03-23,2814.899902,2817.25,2745.0,2789.949951,2473.448975,451122,-0.01600062609293218
36,2018-03-26,2788.0,2864.75,2732.050049,2848.649902,2525.490234,299008,0.020821506481269125
37,2018-03-27,2861.0,2863.899902,2791.0,2798.300049,2480.851807,304403,-0.017833055995178704
38,2018-03-28,2775.0,2792.300049,2735.550049,2744.699951,2433.332275,680019,-0.01934034592991285
39,2018-04-02,2755.0,2815.949951,2749.0,2808.949951,2490.293945,396178,0.023138969071771598
40,2018-04-03,2790.0,2829.899902,2785.0,2792.0,2475.266602,324121,-0.00605254569051894
41,2018-04-04,2807.0,2816.0,2746.25,2766.0,2452.216064,308672,-0.009355951657560091
42,2018-04-05,2790.0,2815.949951,2782.399902,2808.149902,2489.584229,341534,0.01512363539926298
43,2018-04-06,2814.949951,2824.050049,2776.25,2786.399902,2470.3017579999996,282872,-0.007775463743005417
44,2018-04-09,2788.0,2803.949951,2767.350098,2772.449951,2457.934326,270316,-0.0050190167580606015
45,2018-04-10,2790.0,2799.0,2762.449951,2766.449951,2452.61499,298049,-0.002166496038205956
46,2018-04-11,2775.0,2780.0,2751.0,2755.550049,2442.951904,275482,-0.003947814616610756
47,2018-04-12,2777.0,2780.0,2757.0,2763.199951,2449.733643,349414,0.002772333191267684
48,2018-04-13,2769.449951,2806.0,2759.25,2786.199951,2470.1245120000003,400416,0.008289232026096549
49,2018-04-16,2783.699951,2841.449951,2776.100098,2838.300049,2516.314209,479220,0.01852665595691594
50,2018-04-17,2845.0,2875.300049,2840.0,2864.199951,2539.276123,562666,0.009083763294494673
51,2018-04-18,2879.0,2879.0,2845.699951,2862.050049,2537.369873,352687,-0.0007508935519817683
52,2018-04-19,2865.0,2865.0,2841.149902,2857.949951,2533.7348629999997,283973,-0.0014336009448294718
53,2018-04-20,2853.800049,2870.050049,2801.050049,2852.699951,2529.080566,466032,-0.001838670403248699
54,2018-04-23,2852.800049,2880.0,2820.0,2852.149902,2528.592773,235602,-0.00019283557530069828
55,2018-04-24,2856.100098,2897.300049,2850.0,2886.800049,2559.3122559999997,261691,0.012075577710432661
56,2018-04-25,2885.0,2911.949951,2864.550049,2900.350098,2571.325195,319384,0.004682813964421939
57,2018-04-26,2924.0,2924.0,2877.0,2884.949951,2557.671875,387123,-0.00532390135156291
58,2018-04-27,2890.0,2960.0,2890.0,2947.149902,2612.815674,365533,0.0213310166246643
59,2018-04-30,2972.949951,2977.5,2928.850098,2952.600098,2617.647705,122656,0.0018476028816190038
60,2018-05-02,3019.649902,3043.399902,2950.050049,2965.949951,2629.483154,523589,0.0045111980230307935
61,2018-05-03,2994.949951,2994.949951,2951.100098,2975.199951,2637.683838,382125,0.0031138778272756795
62,2018-05-04,2985.0,2986.0,2885.0,2888.649902,2560.952148,266727,-0.029522016126751538
63,2018-05-07,2894.0,2942.949951,2890.649902,2915.300049,2584.578857,235635,0.009183516234330114
64,2018-05-08,2915.0,2929.800049,2886.0,2892.25,2564.144043,132638,-0.007938001339959477
65,2018-05-09,2890.0,2904.699951,2865.100098,2872.0,2546.191406,155763,-0.007026094740883337
66,2018-05-10,2882.0,2894.949951,2820.050049,2827.5,2506.7392579999996,222907,-0.015615722177839686
67,2018-05-11,2845.0,2845.0,2801.0,2815.449951,2496.056396,286976,-0.004270839692280148
68,2018-05-14,2830.0,2850.0,2792.5,2831.949951,2510.68457,142564,0.005843413689960109
69,2018-05-15,2819.0,2877.0,2807.75,2823.649902,2503.326172,256661,-0.002935163439635957
70,2018-05-16,2813.0,2826.800049,2785.300049,2811.899902,2492.908936,262982,-0.004169962979649
71,2018-05-17,2821.0,2830.100098,2787.0,2815.449951,2496.056396,162490,0.0012617127293248487
72,2018-05-18,2845.0,2915.0,2755.600098,2787.5,2471.276855,1811320,-0.009976952529620498
73,2018-05-21,2774.949951,2774.949951,2703.5,2720.550049,2411.9221190000003,393470,-0.024311053025768636
74,2018-05-22,2730.0,2826.0,2725.050049,2808.5,2489.894775,512096,0.031816449229881805
75,2018-05-23,2821.800049,2832.149902,2766.0,2774.949951,2460.151123,243631,-0.012017821630273318
76,2018-05-24,2770.0,2814.600098,2716.149902,2732.800049,2422.782471,275197,-0.015305968817635573
77,2018-05-25,2754.949951,2775.600098,2723.0,2758.5,2445.56665,298273,0.00936031118790659
78,2018-05-28,2762.0,2812.0,2751.0,2790.149902,2473.626465,160044,0.011408268975023894
79,2018-05-29,2805.899902,2834.949951,2761.649902,2796.050049,2478.857178,261407,0.0021124017205771395
80,2018-05-30,2794.0,2794.0,2757.0,2762.899902,2449.467773,345195,-0.011926907153949173
81,2018-05-31,2775.0,2784.949951,2734.100098,2750.300049,2438.2971190000003,447005,-0.004570802818172126
82,2018-06-01,2780.0,2911.399902,2778.649902,2896.550049,2567.956055,1799352,0.05181037608141548
83,2018-06-04,2890.0,2922.550049,2871.050049,2878.5,2551.9536129999997,759197,-0.006251065401515987
84,2018-06-05,2878.5,2884.649902,2840.0,2847.550049,2524.5151370000003,367916,-0.01081033247840324
85,2018-06-06,2850.0,2939.399902,2833.649902,2885.25,2557.9379879999997,654288,0.013152558663052538
86,2018-06-07,2891.0,2929.0,2862.550049,2888.600098,2560.907959,513700,0.0011604382930210377
87,2018-06-08,2888.0,2900.550049,2867.0,2874.050049,2548.008545,269022,-0.005049787701183028
88,2018-06-11,2886.649902,2913.949951,2873.800049,2881.100098,2554.259033,413241,0.0024499977746579304
89,2018-06-12,2886.0,2912.5,2870.050049,2887.25,2559.7109379999997,539628,0.002132292328187013
90,2018-06-13,2908.0,2934.0,2891.550049,2907.949951,2578.0625,362419,0.007143856712306551
91,2018-06-14,2905.0,2910.0,2880.149902,2890.699951,2562.769775,333925,-0.005949678348269316
92,2018-06-15,2893.449951,2904.0,2853.0,2877.149902,2550.756592,370164,-0.004698483584911983
93,2018-06-18,2880.0,2917.699951,2864.949951,2895.300049,2566.848145,427791,0.006288562730857983
94,2018-06-19,2893.0,2893.0,2838.550049,2849.800049,2526.509766,523480,-0.015839915949302785
95,2018-06-20,2855.149902,2879.0,2855.149902,2869.649902,2544.107422,502478,0.006941203391115813
96,2018-06-21,2873.050049,2877.949951,2822.699951,2830.100098,2509.044189,300367,-0.013877955617203952
97,2018-06-22,2825.0,2836.850098,2806.0,2832.199951,2510.9060059999997,553549,0.0007416961581308001
98,2018-06-25,2839.800049,2839.800049,2795.199951,2801.300049,2483.511719,339572,-0.01097016486572322
99,2018-06-26,2805.0,2822.5,2785.550049,2811.949951,2492.9533690000003,249490,0.003794562785812694
100,2018-06-27,2822.949951,2822.949951,2758.199951,2765.449951,2451.728516,289628,-0.01667482276857246
101,2018-06-28,2760.0,2785.0,2705.399902,2716.0,2407.888428,417993,-0.018043142960849856
102,2018-06-29,2720.149902,2828.0,2720.149902,2810.300049,2491.490723,425210,0.0341310469522913
103,2018-07-02,2815.0,2912.0,2815.0,2835.149902,2513.521484,1007694,0.008803554618123322
104,2018-07-03,2842.949951,2882.0,2835.0,2862.399902,2537.6801760000003,510764,0.009565588268448444
105,2018-07-04,2869.949951,2989.0,2855.800049,2979.050049,2641.096924,845034,0.03994407465893346
106,2018-07-05,2935.0,2985.0,2912.699951,2966.949951,2684.436035,752721,-0.004070001581932381
107,2018-07-06,2983.0,3078.25,2950.0,3020.100098,2732.525146,1511538,0.017755503258292116
108,2018-07-09,3066.600098,3083.0,2996.600098,3018.149902,2730.760498,643119,-0.0006459474410007715
109,2018-07-10,3049.0,3114.949951,3030.0,3093.949951,2799.342773,959927,0.02480454744305227
110,2018-07-11,3078.0,3174.949951,3057.050049,3161.600098,2860.55127,1155857,0.021629683695717716
111,2018-07-12,3194.899902,3194.949951,3070.0,3096.699951,2801.831055,932430,-0.020741247029320675
112,2018-07-13,3123.0,3156.949951,3058.0,3138.649902,2839.786377,852168,0.013455727402647
113,2018-07-16,3137.0,3165.0,3090.949951,3101.850098,2806.490723,374574,-0.01179400066190972
114,2018-07-17,3107.100098,3125.949951,3085.0,3094.199951,2799.569092,563857,-0.002469363813041525
115,2018-07-18,3104.0,3160.850098,3101.0,3107.800049,2811.874268,658396,0.004385720670526894
116,2018-07-19,3107.800049,3144.399902,3100.0,3115.0,2818.388672,755100,0.0023140561021381956
117,2018-07-20,3130.0,3153.800049,2816.449951,2839.600098,2569.212158,4976986,-0.09256592054441981
118,2018-07-23,2839.949951,2841.600098,2655.0,2684.149902,2428.563965,2974676,-0.05629916392157952
119,2018-07-24,2691.0,2725.0,2615.0,2648.649902,2396.44458,2843387,-0.013314028543098821
120,2018-07-25,2670.0,2698.300049,2626.0,2638.600098,2387.351807,1114670,-0.0038015286218708866
121,2018-07-26,2646.0,2666.949951,2605.0,2618.5,2369.165527,1256232,-0.007646875871041736
122,2018-07-27,2637.0,2697.0,2630.0,2686.75,2430.916748,958294,0.025730650001721145
123,2018-07-30,2686.949951,2699.0,2655.5,2673.149902,2418.611816,546935,-0.005074769094913556
124,2018-07-31,2678.0,2715.0,2661.199951,2700.050049,2442.950439,721932,0.010012793860935787
125,2018-08-01,2717.0,2768.0,2664.100098,2680.899902,2425.623779,1408788,-0.007117787016965416
126,2018-08-02,2680.0,2699.550049,2631.050049,2678.600098,2423.542725,617961,-0.0008582159310224213
127,2018-08-03,2688.0,2700.0,2675.399902,2690.449951,2434.26416,343254,0.004414141098590285
128,2018-08-06,2696.0,2716.0,2675.199951,2687.899902,2431.957031,352383,-0.0009482645275156187
129,2018-08-07,2700.0,2708.350098,2681.550049,2686.600098,2430.7810059999997,272481,-0.00048369300412787197
130,2018-08-08,2696.0,2700.0,2653.75,2660.600098,2407.256836,391732,-0.009724792022642426
131,2018-08-09,2665.0,2686.850098,2641.050049,2658.600098,2405.447266,448329,-0.0007519927885972777
132,2018-08-10,2667.850098,2677.199951,2620.0,2629.699951,2379.298828,417567,-0.010929952703862433
133,2018-08-13,2628.899902,2658.0,2606.0,2630.850098,2380.3396,418212,0.00043727253143188705
134,2018-08-14,2640.0,2656.75,2633.800049,2646.399902,2394.408936,227189,0.00589316367535897
135,2018-08-16,2640.0,2678.0,2630.0,2667.5,2413.4995120000003,654766,0.007941515377975605
136,2018-08-17,2671.0,2677.949951,2641.0,2661.350098,2407.935303,331427,-0.002308154523861461
137,2018-08-20,2674.0,2746.600098,2664.199951,2735.350098,2474.889404,580539,0.02742588459324402
138,2018-08-21,2750.0,2770.0,2718.600098,2728.5,2468.691162,463379,-0.0025074266190046046
139,2018-08-23,2740.0,2740.0,2675.199951,2685.550049,2429.831055,442939,-0.015866440701501894
140,2018-08-24,2683.899902,2697.0,2664.0,2682.25,2426.845215,551229,-0.0012295724079294246
141,2018-08-27,2691.899902,2708.0,2675.0,2697.600098,2440.733643,270591,0.005706530619268513
142,2018-08-28,2701.0,2705.0,2671.100098,2684.399902,2428.790283,358078,-0.004905322359267217
143,2018-08-29,2690.0,2702.0,2680.0,2689.100098,2433.042969,296377,0.0017493987898777874
144,2018-08-30,2700.0,2722.5,2683.449951,2701.649902,2444.397705,582960,0.0046560596103129015
145,2018-08-31,2720.0,2755.0,2705.800049,2744.850098,2483.4846190000003,512215,0.01586380316798408
146,2018-09-03,2765.0,2807.699951,2750.0,2771.899902,2507.95874,876984,0.009806505923156017
147,2018-09-04,2779.949951,2785.0,2726.550049,2735.550049,2475.0698239999997,549748,-0.01320043982493413
148,2018-09-05,2726.0,2780.050049,2725.649902,2772.300049,2508.320557,461142,0.013344787793705848
