,Date,Open,High,Low,Close,Adj Close,Volume,RETURN_PRICE
0,2018-01-31,302.899994,303.700012,286.100006,290.649994,281.093781,5397599,
1,2018-02-01,290.25,294.899994,278.600006,288.350006,278.869446,4593306,-0.007944732634507012
2,2018-02-02,284.0,285.0,260.25,274.850006,265.81329300000004,6697007,-0.04794952473270886
3,2018-02-05,265.100006,276.899994,255.149994,273.100006,264.12085,6833906,-0.0063874656871245605
4,2018-02-06,259.0,270.299988,253.25,266.700012,257.931244,7044561,-0.023713574267290483
5,2018-02-07,270.0,284.399994,270.0,280.149994,270.93902599999996,8055761,0.049200676411851774
6,2018-02-08,282.0,286.5,276.100006,280.450012,271.229156,5863983,0.0010703461485261911
7,2018-02-09,271.100006,279.799988,271.100006,278.25,269.101471,3121544,-0.007875508587066982
8,2018-02-12,282.399994,289.600006,279.700012,285.100006,275.726257,4583181,0.024320026808219097
9,2018-02-14,287.950012,289.0,280.899994,281.950012,272.67984,2455660,-0.011110224149945225
10,2018-02-15,284.350006,285.25,276.0,279.049988,269.875183,1807307,-0.01033885858253214
11,2018-02-16,280.25,282.75,274.200012,275.600006,266.53866600000003,1925414,-0.012440373321210174
12,2018-02-19,277.0,277.049988,263.0,267.950012,259.140167,2620461,-0.028150120184852412
13,2018-02-20,268.700012,274.200012,261.649994,262.850006,254.20784,5120799,-0.019216890633169115
14,2018-02-21,265.0,268.850006,262.200012,266.600006,257.83453399999996,3638163,0.014165880158070188
15,2018-02-22,265.950012,269.899994,261.100006,262.149994,253.530869,5466484,-0.016832594119352784
16,2018-02-23,264.200012,271.899994,263.0,270.700012,261.799744,3895920,0.032094404818889366
17,2018-02-26,273.549988,274.799988,271.549988,273.5,264.50768999999997,3672359,0.010290380912264752
18,2018-02-27,275.0,279.700012,273.100006,275.0,265.95837400000005,4778178,0.005469475804535939
19,2018-02-28,273.0,277.0,272.0,275.5,266.441925,2808234,0.0018165309263977747
20,2018-03-01,275.0,277.350006,274.100006,274.850006,265.81329300000004,2322191,-0.0023621124562112072
21,2018-03-05,274.799988,276.950012,270.549988,275.649994,266.586975,4680138,0.0029064071322011387
22,2018-03-06,276.700012,283.100006,271.450012,274.149994,265.136261,6601857,-0.0054565433047306655
23,2018-03-07,272.0,274.450012,265.149994,268.899994,260.058929,4847214,-0.019335839002537547
24,2018-03-08,270.5,274.200012,265.0,273.399994,264.41095,2246589,0.016596361382291036
25,2018-03-09,275.899994,275.899994,266.600006,268.350006,259.527008,1614381,-0.01864378136228506
