Date,Open,High,Low,Close,Adj Close,Volume
2018-01-31,302.899994,303.700012,286.100006,290.649994,281.093781,5397599
2018-02-01,290.250000,294.899994,278.600006,288.350006,278.869446,4593306
2018-02-02,284.000000,285.000000,260.250000,274.850006,265.813293,6697007
2018-02-05,265.100006,276.899994,255.149994,273.100006,264.120850,6833906
2018-02-06,259.000000,270.299988,253.250000,266.700012,257.931244,7044561
2018-02-07,270.000000,284.399994,270.000000,280.149994,270.939026,8055761
2018-02-08,282.000000,286.500000,276.100006,280.450012,271.229156,5863983
2018-02-09,271.100006,279.799988,271.100006,278.250000,269.101471,3121544
2018-02-12,282.399994,289.600006,279.700012,285.100006,275.726257,4583181
2018-02-14,287.950012,289.000000,280.899994,281.950012,272.679840,2455660
2018-02-15,284.350006,285.250000,276.000000,279.049988,269.875183,1807307
2018-02-16,280.250000,282.750000,274.200012,275.600006,266.538666,1925414
2018-02-19,277.000000,277.049988,263.000000,267.950012,259.140167,2620461
2018-02-20,268.700012,274.200012,261.649994,262.850006,254.207840,5120799
2018-02-21,265.000000,268.850006,262.200012,266.600006,257.834534,3638163
2018-02-22,265.950012,269.899994,261.100006,262.149994,253.530869,5466484
2018-02-23,264.200012,271.899994,263.000000,270.700012,261.799744,3895920
2018-02-26,273.549988,274.799988,271.549988,273.500000,264.507690,3672359
2018-02-27,275.000000,279.700012,273.100006,275.000000,265.958374,4778178
2018-02-28,273.000000,277.000000,272.000000,275.500000,266.441925,2808234
2018-03-01,275.000000,277.350006,274.100006,274.850006,265.813293,2322191
2018-03-05,274.799988,276.950012,270.549988,275.649994,266.586975,4680138
2018-03-06,276.700012,283.100006,271.450012,274.149994,265.136261,6601857
2018-03-07,272.000000,274.450012,265.149994,268.899994,260.058929,4847214
2018-03-08,270.500000,274.200012,265.000000,273.399994,264.410950,2246589
2018-03-09,275.899994,275.899994,266.600006,268.350006,259.527008,1614381
2018-03-12,270.000000,276.649994,269.700012,276.049988,266.973816,2583575
2018-03-13,278.049988,281.299988,273.200012,278.200012,269.053162,3095190
2018-03-14,275.250000,281.250000,275.250000,278.500000,269.343292,2056369
2018-03-15,278.000000,284.399994,277.250000,279.600006,270.407135,2877987
2018-03-16,280.799988,282.700012,271.049988,272.399994,263.443848,2762357
2018-03-19,272.600006,273.000000,258.350006,260.600006,252.031799,3665423
2018-03-20,259.700012,263.649994,255.100006,262.049988,253.434113,2855717
2018-03-21,265.299988,266.299988,262.149994,263.200012,254.546341,1477158
2018-03-22,264.649994,264.649994,257.600006,258.850006,250.339355,1681596
2018-03-23,251.050003,258.899994,250.000000,257.899994,249.420578,2297852
2018-03-26,258.049988,263.500000,253.699997,262.200012,253.579224,2440719
2018-03-27,264.000000,265.750000,260.750000,263.799988,255.126587,3071911
2018-03-28,261.250000,264.000000,257.500000,258.750000,250.242630,2283408
2018-04-02,259.350006,278.399994,259.350006,276.950012,267.844238,6610831
2018-04-03,276.000000,277.549988,271.700012,274.799988,265.764923,2613360
2018-04-04,276.700012,279.049988,269.549988,270.250000,261.364532,3283985
2018-04-05,274.549988,277.000000,271.500000,273.000000,264.024109,2658707
2018-04-06,274.799988,275.649994,271.000000,272.700012,263.733978,1852060
2018-04-09,275.000000,281.649994,273.000000,277.799988,268.666290,4623765
2018-04-10,280.200012,280.700012,274.100006,275.500000,266.441925,2190930
2018-04-11,276.100006,276.350006,271.500000,273.850006,264.846161,1996390
2018-04-12,273.899994,277.799988,271.649994,273.850006,264.846161,2149205
2018-04-13,274.000000,277.350006,271.750000,275.500000,266.441925,2196800
2018-04-16,274.000000,280.200012,272.549988,279.649994,270.455475,3030999
2018-04-17,282.000000,285.250000,277.500000,280.950012,271.712769,5799262
2018-04-18,282.299988,287.450012,279.250000,284.100006,274.759155,4719061
2018-04-19,286.000000,288.649994,283.600006,286.200012,276.790131,2434183
2018-04-20,285.950012,288.799988,283.649994,286.299988,276.886841,2523492
2018-04-23,287.700012,287.799988,282.649994,283.600006,274.275604,1687369
2018-04-24,283.000000,288.000000,281.799988,283.149994,273.840393,2131466
2018-04-25,283.049988,291.250000,282.049988,289.100006,279.594788,4804882
2018-04-26,292.500000,293.649994,288.750000,291.200012,281.625732,4942803
2018-04-27,293.450012,294.399994,291.049988,292.100006,282.496124,1858644
2018-04-30,293.899994,298.500000,292.049988,297.549988,287.766937,3046154
2018-05-02,297.399994,300.000000,289.399994,292.750000,283.124756,1857277
2018-05-03,292.750000,292.750000,283.100006,286.649994,277.225311,2561225
2018-05-04,287.049988,291.500000,282.299988,287.799988,278.337494,1399442
2018-05-07,288.799988,295.500000,287.000000,294.200012,284.527100,1848551
2018-05-08,296.000000,296.200012,287.250000,289.700012,280.175018,1720983
2018-05-09,289.600006,294.350006,288.600006,292.000000,282.399445,1820409
2018-05-10,292.950012,293.000000,283.450012,285.250000,275.871338,1446384
2018-05-11,284.399994,290.500000,284.399994,287.500000,278.047363,1974327
2018-05-14,280.000000,281.350006,251.850006,255.899994,247.486328,16822847
2018-05-15,256.450012,259.500000,240.750000,242.649994,234.671967,9298329
2018-05-16,240.000000,245.600006,237.250000,241.100006,233.172943,6328483
2018-05-17,243.500000,249.300003,242.500000,247.500000,239.362534,7108750
2018-05-18,248.300003,248.949997,243.350006,244.699997,236.654587,3297714
2018-05-21,244.100006,248.350006,240.550003,243.550003,235.542404,3180360
2018-05-22,244.000000,251.100006,244.000000,247.149994,239.024017,3175432
2018-05-23,246.500000,252.350006,245.550003,250.199997,241.973740,4295785
2018-05-24,251.000000,255.500000,247.300003,254.500000,246.132370,2921253
2018-05-25,252.199997,259.399994,252.199997,257.850006,249.372223,2071496
2018-05-28,254.699997,262.200012,254.649994,260.649994,252.080139,2649349
2018-05-29,257.399994,262.700012,257.000000,257.500000,249.033737,2235734
2018-05-30,254.000000,266.000000,253.199997,264.500000,255.803589,4154146
2018-05-31,267.000000,272.000000,260.700012,269.200012,260.349060,3469905
2018-06-01,269.700012,269.700012,258.549988,263.250000,254.594681,2622839
2018-06-04,265.000000,265.399994,253.500000,255.250000,246.857727,1819147
2018-06-05,255.500000,264.700012,254.800003,263.750000,255.078278,4208120
2018-06-06,262.750000,266.700012,260.350006,265.750000,257.012482,2052017
2018-06-07,266.899994,269.700012,263.299988,267.100006,258.318115,1527128
2018-06-08,263.700012,269.350006,263.549988,266.950012,258.173004,1104173
2018-06-11,265.600006,271.250000,262.700012,263.700012,255.029938,3538690
2018-06-12,262.750000,268.399994,262.750000,267.600006,258.801666,1206633
2018-06-13,267.000000,270.500000,265.350006,269.600006,260.735931,1232644
2018-06-14,269.799988,278.750000,268.200012,277.799988,268.666290,3646744
2018-06-15,279.149994,281.000000,271.450012,272.149994,263.202057,3133233
2018-06-18,271.549988,276.850006,269.149994,275.350006,266.296875,1541522
2018-06-19,274.649994,274.649994,266.049988,267.049988,258.269745,6224725
2018-06-20,263.700012,264.750000,257.000000,260.850006,254.657578,3367252
2018-06-21,258.049988,262.350006,255.500000,258.200012,252.070511,3020580
2018-06-22,257.899994,263.549988,256.450012,262.100006,255.877914,2459832
2018-06-25,260.100006,266.950012,260.100006,264.500000,258.220947,2103452
