Date,Open,High,Low,Close,Adj Close,Volume
2018-01-31,253.399994,263.200012,252.000000,256.149994,250.067902,17514495
2018-02-01,257.799988,259.500000,248.750000,256.250000,250.165512,8940788
2018-02-02,256.450012,261.649994,245.750000,249.850006,243.917480,21737420
2018-02-05,242.500000,249.399994,240.250000,246.600006,240.744659,8462501
2018-02-06,236.000000,248.500000,232.500000,244.399994,238.596893,10473645
2018-02-07,245.000000,253.000000,244.100006,246.000000,240.158890,13707458
2018-02-08,245.600006,249.350006,240.500000,245.199997,239.377884,10180978
2018-02-09,240.000000,245.500000,237.350006,243.500000,237.718246,7024965
2018-02-12,247.000000,247.649994,242.000000,243.250000,237.474197,5557349
2018-02-14,246.300003,246.550003,241.750000,243.250000,237.474197,7121280
2018-02-15,245.500000,254.250000,244.000000,251.500000,245.528305,10053559
2018-02-16,255.500000,256.950012,246.399994,247.649994,241.769714,7629453
2018-02-19,248.100006,250.500000,242.600006,247.550003,241.672104,6056718
2018-02-20,247.800003,252.399994,246.800003,248.800003,242.892410,4778807
2018-02-21,250.500000,250.800003,238.750000,240.649994,234.935928,11901519
2018-02-22,238.500000,241.000000,233.850006,239.899994,234.203735,13120748
2018-02-23,241.500000,247.449997,240.050003,246.550003,240.695847,6908252
2018-02-26,246.550003,251.449997,244.600006,246.199997,240.354156,6522004
2018-02-27,248.649994,249.899994,243.350006,244.300003,238.499268,4805004
2018-02-28,240.750000,246.649994,238.649994,245.399994,239.573135,8747792
2018-03-01,243.399994,247.000000,239.000000,240.800003,235.082367,5767109
2018-03-05,236.000000,236.000000,228.199997,229.600006,224.148300,12425050
2018-03-06,231.000000,235.100006,224.149994,225.850006,220.487366,12488311
2018-03-07,222.000000,225.300003,219.100006,224.449997,219.120590,13960066
2018-03-08,226.500000,227.500000,217.699997,222.699997,217.412140,7733982
2018-03-09,224.699997,226.149994,219.350006,220.199997,214.971497,13433660
2018-03-12,220.050003,228.600006,217.399994,227.649994,222.244614,9531278
2018-03-13,225.000000,227.949997,222.500000,226.149994,220.780212,9990633
2018-03-14,223.500000,227.899994,221.699997,226.699997,221.317154,6385584
2018-03-15,226.000000,227.100006,223.000000,224.899994,219.559891,6730350
2018-03-16,224.000000,227.300003,220.149994,221.699997,216.435883,7793461
2018-03-19,222.699997,223.899994,212.000000,214.550003,209.455643,6780348
2018-03-20,211.000000,218.800003,210.300003,217.300003,212.140366,9600657
2018-03-21,219.000000,219.850006,213.300003,214.699997,209.602081,8817896
2018-03-22,215.699997,219.199997,212.600006,216.800003,211.652237,8362938
2018-03-23,209.000000,210.699997,204.300003,206.100006,201.206299,12819120
2018-03-26,205.350006,211.500000,202.600006,210.550003,205.550644,10187531
2018-03-27,212.899994,219.300003,210.149994,218.500000,213.311874,15563344
2018-03-28,216.500000,216.500000,212.300003,214.550003,209.455643,13861721
2018-04-02,216.550003,216.800003,210.100006,211.250000,206.234024,8156843
2018-04-03,210.000000,211.699997,204.449997,207.949997,203.012375,18145471
2018-04-04,208.000000,210.100006,200.000000,200.800003,196.032135,17752702
2018-04-05,206.699997,214.949997,206.149994,214.149994,209.065155,24201909
2018-04-06,210.050003,215.949997,210.050003,214.000000,208.918716,15008286
2018-04-09,214.649994,223.500000,214.649994,221.350006,216.094193,18411692
2018-04-10,230.000000,232.850006,228.500000,230.000000,224.538803,27519382
2018-04-11,235.000000,236.500000,231.100006,234.199997,228.639084,18802049
2018-04-12,233.949997,235.600006,231.050003,232.600006,227.077072,11712671
2018-04-13,235.000000,238.500000,234.600006,237.800003,232.153610,16774668
2018-04-16,237.199997,240.699997,235.550003,239.449997,233.764420,9325515
2018-04-17,241.500000,246.800003,238.000000,239.399994,233.715607,16417908
2018-04-18,239.699997,244.750000,236.050003,242.800003,237.034882,23323232
2018-04-19,250.000000,267.799988,249.100006,264.750000,258.463715,37033062
2018-04-20,255.949997,263.500000,254.250000,262.100006,255.876617,23314520
2018-04-23,263.000000,264.950012,254.300003,255.600006,249.530960,9559885
2018-04-24,239.000000,239.000000,231.100006,236.750000,231.128540,35117665
2018-04-25,234.750000,236.399994,230.100006,232.050003,226.540131,10496552
2018-04-26,233.250000,238.699997,231.449997,234.000000,228.443848,16400986
2018-04-27,236.750000,237.949997,234.000000,234.949997,229.371277,9169183
2018-04-30,236.199997,238.350006,232.350006,235.649994,230.054626,5872046
2018-05-02,235.000000,235.750000,226.199997,228.050003,222.635117,8849434
2018-05-03,229.050003,234.500000,227.600006,231.550003,226.052017,10232446
2018-05-04,231.399994,232.800003,227.050003,231.350006,225.856766,7889501
2018-05-07,234.250000,239.149994,232.399994,237.850006,232.202438,7746284
2018-05-08,237.800003,239.850006,232.800003,238.699997,233.032227,8701503
2018-05-09,241.300003,248.350006,236.850006,238.149994,232.495270,18653553
2018-05-10,240.250000,242.899994,236.800003,241.300003,235.570511,8435591
2018-05-11,242.000000,243.300003,238.600006,242.699997,236.937256,6236509
2018-05-14,243.199997,244.699997,239.750000,242.100006,236.351517,6801148
2018-05-15,241.399994,248.250000,239.699997,243.899994,238.108765,7445308
2018-05-16,243.250000,247.600006,237.000000,239.750000,234.057297,17297698
2018-05-17,240.000000,240.800003,228.600006,233.050003,227.516388,17195201
2018-05-18,232.050003,235.449997,230.600006,231.500000,226.003189,7332967
2018-05-21,232.250000,234.000000,224.350006,228.250000,222.830353,8159685
2018-05-22,229.000000,236.199997,225.149994,234.949997,229.371277,9261805
2018-05-23,234.000000,234.899994,228.800003,229.949997,224.489990,8998284
2018-05-24,231.000000,235.649994,227.149994,234.100006,228.541458,9274702
2018-05-25,235.000000,247.250000,234.550003,245.500000,239.670761,15151718
2018-05-28,247.000000,247.699997,240.750000,241.649994,235.912186,5898310
2018-05-29,240.000000,244.899994,239.399994,242.500000,236.742004,6812212
2018-05-30,239.949997,240.250000,235.550003,238.100006,232.446487,7818247
2018-05-31,239.300003,239.899994,233.000000,234.199997,228.639084,8948198
2018-06-01,233.800003,239.500000,231.050003,238.500000,232.836975,7341372
2018-06-04,240.000000,242.850006,237.699997,241.600006,235.863388,8045521
2018-06-05,240.199997,243.199997,237.699997,242.050003,236.302704,5490029
2018-06-06,242.500000,249.550003,241.500000,248.100006,242.209045,6455908
2018-06-07,252.000000,255.500000,247.449997,248.600006,242.697174,12822346
2018-06-08,245.649994,247.149994,240.550003,242.149994,236.400299,6829526
2018-06-11,242.050003,245.649994,241.850006,244.699997,238.889786,5187556
2018-06-12,244.699997,245.899994,238.699997,240.649994,234.935928,4661081
