Date,Open,High,Low,Close,Adj Close,Volume
2018-01-31,3703.000000,3747.899902,3682.000000,3691.449951,3260.404297,558327
2018-02-01,3695.149902,3744.000000,3692.500000,3732.949951,3297.058594,346581
2018-02-02,3729.699951,3752.449951,3612.699951,3623.449951,3200.344971,469510
2018-02-05,3598.000000,3662.600098,3550.050049,3636.399902,3211.782471,319150
2018-02-06,3527.300049,3564.800049,3450.000000,3541.850098,3128.273193,442426
2018-02-07,3618.899902,3620.000000,3542.500000,3566.399902,3149.956543,336709
2018-02-08,3570.000000,3615.949951,3555.000000,3582.199951,3163.911621,325607
2018-02-09,3536.800049,3576.350098,3530.100098,3546.100098,3132.027100,604849
2018-02-12,3566.000000,3616.699951,3545.500000,3611.899902,3190.143311,385092
2018-02-14,3620.399902,3624.000000,3562.649902,3596.050049,3176.144531,315246
2018-02-15,3565.000000,3575.000000,3520.000000,3527.250000,3163.766602,221710
2018-02-16,3549.000000,3549.800049,3485.000000,3494.199951,3134.122314,219454
2018-02-19,3502.000000,3519.350098,3442.000000,3465.699951,3108.559082,246616
2018-02-20,3466.000000,3518.000000,3443.250000,3477.449951,3119.097900,340087
2018-02-21,3517.800049,3517.800049,3460.000000,3490.750000,3131.027832,266352
2018-02-22,3484.000000,3499.300049,3458.699951,3481.199951,3122.461670,434663
2018-02-23,3483.399902,3508.000000,3455.000000,3494.699951,3134.570801,142023
2018-02-26,3519.000000,3549.949951,3500.399902,3537.850098,3173.273682,361326
2018-02-27,3573.100098,3593.949951,3545.000000,3585.500000,3216.013672,320893
2018-02-28,3525.000000,3613.000000,3525.000000,3596.699951,3226.059326,362559
2018-03-01,3575.000000,3596.949951,3565.149902,3576.899902,3208.299561,200696
2018-03-05,3578.000000,3581.899902,3535.000000,3556.449951,3189.957275,242671
2018-03-06,3571.100098,3595.000000,3544.699951,3561.899902,3194.845947,380991
2018-03-07,3550.000000,3560.000000,3515.000000,3554.399902,3188.118408,234750
2018-03-08,3561.000000,3601.000000,3545.649902,3586.699951,3217.089844,145720
2018-03-09,3605.899902,3661.449951,3581.000000,3586.350098,3216.776123,272293
2018-03-12,3600.399902,3718.000000,3599.850098,3694.500000,3313.781494,192336
2018-03-13,3694.949951,3729.750000,3672.000000,3701.199951,3319.790771,233650
2018-03-14,3680.000000,3687.199951,3622.000000,3639.350098,3264.314209,192489
2018-03-15,3641.899902,3690.000000,3632.000000,3640.800049,3265.615234,198082
2018-03-16,3665.000000,3665.000000,3530.649902,3546.100098,3180.674072,462796
2018-03-19,3546.000000,3549.000000,3490.800049,3515.300049,3153.048096,252482
2018-03-20,3498.100098,3537.000000,3498.100098,3513.800049,3151.702148,212901
2018-03-21,3529.949951,3529.949951,3455.550049,3463.600098,3106.675537,667122
2018-03-22,3473.199951,3484.850098,3440.000000,3452.300049,3096.539795,482411
2018-03-23,3435.100098,3435.100098,3361.050049,3413.750000,3061.962402,423299
2018-03-26,3414.000000,3501.699951,3365.500000,3481.699951,3122.910400,359650
2018-03-27,3485.100098,3488.000000,3436.000000,3464.699951,3107.662109,325438
2018-03-28,3455.000000,3579.000000,3428.050049,3542.800049,3177.713867,786796
2018-04-02,3544.000000,3654.649902,3512.199951,3646.000000,3270.279541,244943
2018-04-03,3644.949951,3669.000000,3621.000000,3644.949951,3269.337402,318581
2018-04-04,3653.500000,3695.000000,3627.000000,3667.149902,3289.249756,526063
2018-04-05,3700.000000,3796.000000,3699.949951,3782.149902,3392.398438,440824
2018-04-06,3781.000000,3787.949951,3750.000000,3779.449951,3389.976807,213101
2018-04-09,3784.000000,3807.100098,3775.199951,3798.699951,3407.243408,265991
2018-04-10,3815.000000,3815.000000,3714.000000,3718.300049,3335.128418,321682
2018-04-11,3732.000000,3755.000000,3681.000000,3739.350098,3354.009766,291118
2018-04-12,3744.000000,3786.500000,3726.050049,3749.449951,3363.068604,115113
2018-04-13,3759.800049,3770.000000,3698.000000,3725.899902,3341.945068,164961
2018-04-16,3723.000000,3810.000000,3710.199951,3803.149902,3411.235107,164316
2018-04-17,3825.000000,3825.000000,3763.149902,3769.000000,3380.604004,223874
2018-04-18,3765.050049,3784.000000,3731.600098,3737.800049,3352.619141,204458
2018-04-19,3765.000000,3770.000000,3709.000000,3723.600098,3339.883057,234124
2018-04-20,3725.000000,3750.300049,3690.000000,3742.699951,3357.014404,399283
2018-04-23,3736.399902,3736.399902,3691.350098,3718.199951,3335.039063,236404
2018-04-24,3740.000000,3744.000000,3706.300049,3716.899902,3333.873291,333702
2018-04-25,3736.000000,3753.000000,3700.899902,3717.199951,3334.142090,219848
2018-04-26,3707.000000,3774.550049,3659.050049,3761.850098,3374.190918,341735
2018-04-27,3768.100098,3776.949951,3704.500000,3713.500000,3330.823486,571451
2018-04-30,3731.000000,3750.000000,3717.050049,3732.250000,3347.641113,216291
2018-05-02,3751.000000,3774.000000,3640.000000,3664.100098,3286.514160,715845
2018-05-03,3665.000000,3682.949951,3637.399902,3655.600098,3278.889893,393371
2018-05-04,3655.000000,3669.850098,3643.399902,3659.750000,3282.612305,279580
2018-05-07,3662.949951,3679.000000,3622.750000,3648.050049,3272.117920,198507
2018-05-08,3659.899902,3674.000000,3640.149902,3657.300049,3280.414551,360338
2018-05-09,3660.000000,3685.000000,3635.000000,3654.399902,3277.813477,259686
2018-05-10,3663.000000,3665.350098,3625.050049,3646.000000,3270.279541,352223
2018-05-11,3655.000000,3655.000000,3591.000000,3618.300049,3245.433594,246696
2018-05-14,3625.000000,3655.050049,3624.199951,3648.300049,3272.342285,223997
2018-05-15,3650.000000,3659.350098,3631.050049,3649.600098,3273.508545,341729
2018-05-16,3639.000000,3639.000000,3501.600098,3575.500000,3207.044189,395161
2018-05-17,3600.000000,3604.949951,3535.000000,3554.550049,3188.252930,350935
2018-05-18,3550.000000,3575.000000,3535.350098,3561.050049,3194.083008,424207
2018-05-21,3578.600098,3578.600098,3461.750000,3492.899902,3132.955811,258835
2018-05-22,3467.100098,3516.949951,3450.000000,3499.899902,3139.235107,323714
2018-05-23,3494.500000,3494.800049,3452.000000,3482.949951,3124.031494,155958
2018-05-24,3495.000000,3509.899902,3445.949951,3489.899902,3130.265137,324856
2018-05-25,3480.000000,3575.000000,3461.850098,3552.850098,3186.728760,177764
2018-05-28,3570.000000,3610.000000,3537.350098,3599.800049,3228.840576,191457
2018-05-29,3608.149902,3624.000000,3565.199951,3610.399902,3238.347412,309517
2018-05-30,3594.899902,3622.449951,3528.399902,3601.449951,3230.319824,237040
2018-05-31,3610.000000,3614.149902,3530.100098,3544.899902,3179.597656,707484
2018-06-01,3563.500000,3637.000000,3554.199951,3626.300049,3252.609131,300310
2018-06-04,3669.850098,3669.850098,3592.850098,3613.600098,3241.218262,230153
2018-06-05,3600.100098,3619.000000,3565.300049,3610.399902,3238.347412,225466
2018-06-06,3624.949951,3640.000000,3598.000000,3635.199951,3260.592041,211568
2018-06-07,3652.000000,3667.449951,3628.300049,3651.500000,3275.212646,222475
2018-06-08,3657.000000,3660.000000,3608.399902,3635.149902,3260.547119,175173
2018-06-11,3637.899902,3645.899902,3600.000000,3612.300049,3240.051758,249101
2018-06-12,3624.800049,3712.199951,3601.300049,3687.850098,3307.816895,257348
2018-06-13,3704.699951,3708.899902,3679.000000,3696.800049,3315.844482,209724
2018-06-14,3690.050049,3706.149902,3667.100098,3695.600098,3314.767578,155159
2018-06-15,3696.000000,3710.350098,3652.000000,3693.699951,3313.063477,306688
2018-06-18,3695.000000,3702.500000,3651.000000,3666.149902,3288.352295,361312
2018-06-19,3658.000000,3660.000000,3620.000000,3652.750000,3276.333740,242770
2018-06-20,3655.000000,3690.000000,3641.100098,3655.800049,3279.069580,433541
2018-06-21,3648.000000,3675.899902,3624.000000,3635.199951,3260.592041,280729
2018-06-22,3634.000000,3644.199951,3601.699951,3637.649902,3262.789551,193715
2018-06-25,3634.000000,3649.949951,3575.550049,3586.850098,3217.224609,351955
2018-06-26,3570.000000,3578.000000,3536.000000,3566.850098,3199.285400,252375
2018-06-27,3570.000000,3584.550049,3530.000000,3538.000000,3173.408447,320678
2018-06-28,3538.000000,3550.949951,3476.000000,3516.050049,3153.720703,532529
2018-06-29,3520.500000,3534.949951,3456.350098,3473.500000,3115.555664,398443
2018-07-02,3480.000000,3527.649902,3402.300049,3415.399902,3063.442871,236235
2018-07-03,3455.000000,3484.949951,3432.550049,3447.649902,3092.369141,289618
2018-07-04,3460.000000,3479.050049,3415.449951,3458.800049,3102.370361,266759
2018-07-05,3480.899902,3517.899902,3458.850098,3505.750000,3144.482178,273797
2018-07-06,3509.300049,3670.000000,3486.000000,3637.100098,3262.296387,1032128
2018-07-09,3659.949951,3662.899902,3597.149902,3611.500000,3239.334717,314206
2018-07-10,3644.800049,3644.800049,3574.800049,3583.500000,3214.220215,470962
2018-07-11,3554.850098,3564.500000,3524.000000,3536.600098,3207.960938,377121
2018-07-12,3569.000000,3570.000000,3484.000000,3498.850098,3210.025146,456469
2018-07-13,3520.000000,3523.699951,3444.000000,3455.899902,3170.620361,310931
2018-07-16,3465.000000,3466.000000,3416.350098,3426.000000,3143.188965,183060
2018-07-17,3415.000000,3514.600098,3398.550049,3488.600098,3200.621338,318577
2018-07-18,3500.000000,3515.000000,3473.199951,3506.149902,3216.722168,211820
2018-07-19,3506.050049,3508.000000,3440.000000,3451.100098,3166.217041,147907
2018-07-20,3452.000000,3489.000000,3322.000000,3376.949951,3098.187744,560441
2018-07-23,3383.000000,3386.800049,3087.000000,3165.449951,2904.146729,1902639
2018-07-24,3173.800049,3205.449951,3033.750000,3108.250000,2851.668457,1620867
2018-07-25,3147.050049,3164.800049,3061.649902,3110.050049,2853.320068,964916
2018-07-26,3082.000000,3189.949951,3068.050049,3136.750000,2877.815918,1770364
2018-07-27,3150.000000,3238.399902,3132.050049,3203.949951,2939.468750,820125
2018-07-30,3223.000000,3228.000000,3175.000000,3209.949951,2944.973389,317977
2018-07-31,3215.000000,3302.000000,3191.050049,3294.449951,3022.497803,753969
2018-08-01,3296.000000,3333.350098,3257.149902,3280.399902,3009.607422,463790
2018-08-02,3296.000000,3296.000000,3218.250000,3263.699951,2994.286621,352679
2018-08-03,3270.000000,3282.449951,3229.000000,3250.550049,2982.221924,311563
2018-08-06,3279.000000,3309.000000,3251.050049,3297.100098,3024.929443,338084
2018-08-07,3304.000000,3329.949951,3268.050049,3297.750000,3025.525879,248242
2018-08-08,3298.000000,3322.399902,3287.050049,3299.050049,3026.718262,234708
2018-08-09,3306.000000,3343.649902,3262.000000,3281.350098,3010.479736,440547
2018-08-10,3299.899902,3340.000000,3262.350098,3319.399902,3045.388672,356538
2018-08-13,3300.000000,3347.000000,3277.149902,3308.199951,3035.113037,293422
2018-08-14,3317.000000,3333.000000,3253.600098,3266.350098,2996.717529,249075
2018-08-16,3262.000000,3304.449951,3235.100098,3282.649902,3011.672119,274268
2018-08-17,3315.000000,3319.699951,3235.550049,3242.300049,2974.653076,284947
2018-08-20,3266.600098,3324.000000,3250.350098,3304.000000,3031.259766,301515
2018-08-21,3310.000000,3349.899902,3297.050049,3316.750000,3042.957275,317643
2018-08-23,3331.000000,3334.949951,3265.000000,3284.750000,3013.598877,182542
2018-08-24,3277.399902,3287.949951,3202.100098,3212.300049,2947.129639,320734
2018-08-27,3230.000000,3240.000000,3210.100098,3223.750000,2957.634277,250565
2018-08-28,3228.000000,3244.800049,3188.699951,3232.750000,2965.891357,363420
2018-08-29,3216.000000,3274.850098,3201.000000,3246.100098,2978.139404,294701
2018-08-30,3227.000000,3255.000000,3210.050049,3223.699951,2957.588623,381370
2018-08-31,3208.000000,3260.000000,3201.050049,3253.800049,2985.204102,401621
2018-09-03,3280.000000,3295.750000,3235.000000,3242.449951,2974.791016,292015
2018-09-04,3257.699951,3259.000000,3180.000000,3184.149902,2921.303467,178340
2018-09-05,3179.000000,3203.949951,3134.449951,3145.399902,2885.751953,355010
2018-09-06,3151.350098,3180.000000,3116.600098,3164.850098,2903.596680,303246
2018-09-07,3180.000000,3345.000000,3161.850098,3329.350098,3054.517334,666688
2018-09-10,3333.000000,3334.850098,3258.199951,3278.300049,3007.681152,302172
