Date,Open,High,Low,Close,Adj Close,Volume
2018-01-31,4363.200195,4405.899902,4330.000000,4382.000000,4324.227051,189153
2018-02-01,4382.000000,4425.000000,4347.649902,4391.450195,4333.552734,268309
2018-02-02,4368.000000,4368.000000,4129.000000,4179.450195,4124.347656,240012
2018-02-05,4122.850098,4179.799805,4052.050049,4146.399902,4091.733154,178020
2018-02-06,3980.000000,4114.750000,3948.600098,4092.649902,4038.691895,298939
2018-02-07,4157.899902,4167.850098,4051.000000,4081.550049,4027.738037,262748
2018-02-08,4085.000000,4181.899902,4051.949951,4167.000000,4112.061523,188256
2018-02-09,4060.000000,4167.899902,4054.050049,4153.299805,4098.542480,181041
2018-02-12,4170.000000,4222.450195,4162.549805,4200.299805,4144.921875,218964
2018-02-14,4200.000000,4206.549805,4155.000000,4175.500000,4120.449219,152754
2018-02-15,4190.399902,4229.100098,4160.049805,4187.850098,4132.636719,122433
2018-02-16,4205.000000,4259.899902,4144.149902,4166.350098,4111.420410,114025
2018-02-19,4143.049805,4215.000000,4077.350098,4116.600098,4062.326172,131776
2018-02-20,4100.000000,4185.000000,4084.300049,4140.600098,4086.010010,123931
2018-02-21,4165.100098,4172.950195,4120.049805,4131.549805,4077.078857,170432
2018-02-22,4131.549805,4131.549805,4072.199951,4099.899902,4045.846436,196243
2018-02-23,4119.799805,4134.250000,4063.550049,4116.399902,4062.128906,136480
2018-02-26,4120.000000,4149.000000,4120.000000,4140.799805,4086.206543,129762
2018-02-27,4148.000000,4185.200195,4139.799805,4176.100098,4121.041992,179366
2018-02-28,4125.000000,4193.950195,4125.000000,4155.600098,4100.811523,160018
2018-03-01,4155.649902,4180.000000,4131.299805,4153.299805,4098.542480,198915
2018-03-05,4116.200195,4134.399902,4075.449951,4095.399902,4041.405518,124424
2018-03-06,4107.000000,4174.649902,4102.700195,4150.299805,4095.581299,235296
2018-03-07,4160.000000,4170.500000,4093.000000,4113.450195,4059.218018,188355
2018-03-08,4105.250000,4133.600098,4064.149902,4119.899902,4065.582031,154031
2018-03-09,4115.000000,4134.549805,4051.949951,4079.850098,4026.060791,135949
2018-03-12,4079.850098,4185.850098,4074.899902,4176.000000,4120.942871,102681
2018-03-13,4143.000000,4209.100098,4141.799805,4170.000000,4115.022461,138444
2018-03-14,4153.100098,4244.000000,4144.750000,4230.250000,4174.478027,237294
2018-03-15,4230.000000,4230.000000,4156.000000,4189.399902,4134.166504,188385
2018-03-16,4141.000000,4166.799805,4003.300049,4026.300049,3973.216797,527458
2018-03-19,4059.000000,4065.500000,3960.000000,3972.399902,3920.027100,193770
2018-03-20,3969.000000,3998.899902,3910.199951,3936.800049,3884.896729,155144
2018-03-21,3960.000000,4054.000000,3958.449951,3999.199951,3946.474121,205143
2018-03-22,3999.000000,4012.000000,3912.600098,3925.149902,3873.400391,180643
2018-03-23,3851.000000,3898.949951,3813.100098,3873.750000,3822.677979,249194
2018-03-26,3863.000000,3970.000000,3826.199951,3950.000000,3897.922607,156418
2018-03-27,3949.500000,3990.050049,3923.000000,3978.600098,3926.145752,106468
2018-03-28,3974.899902,3974.899902,3923.000000,3950.000000,3897.922607,464340
2018-04-02,4123.000000,4123.000000,3923.050049,3978.500000,3926.047119,303869
2018-04-03,3967.000000,3991.600098,3914.500000,3951.199951,3899.106689,240321
2018-04-04,3952.000000,3974.949951,3872.600098,3881.300049,3830.128418,177225
2018-04-05,3935.000000,3979.850098,3915.000000,3966.600098,3914.303711,124669
2018-04-06,3950.000000,3989.149902,3920.050049,3949.500000,3897.429199,214201
2018-04-09,3956.100098,3974.949951,3901.449951,3918.199951,3866.541992,107499
2018-04-10,3944.800049,3947.850098,3908.050049,3931.199951,3879.370605,115836
2018-04-11,3921.000000,3936.949951,3890.000000,3924.649902,3872.906738,139653
2018-04-12,3885.050049,3900.000000,3865.000000,3872.300049,3821.247070,218223
2018-04-13,3884.800049,3905.699951,3862.500000,3878.949951,3827.809326,304761
2018-04-16,3865.149902,3924.050049,3865.149902,3917.000000,3865.357666,180569
2018-04-17,3920.000000,3945.000000,3902.550049,3917.250000,3865.604492,103447
2018-04-18,3934.000000,4008.699951,3922.449951,3992.350098,3939.714355,159338
2018-04-19,4015.199951,4163.500000,4007.550049,4103.450195,4049.349609,449754
2018-04-20,4105.000000,4134.500000,4058.050049,4080.899902,4027.096680,192832
2018-04-23,4072.100098,4162.649902,4072.100098,4143.700195,4089.069580,111251
2018-04-24,4168.000000,4173.700195,4096.000000,4119.250000,4064.941406,378441
2018-04-25,4134.000000,4162.750000,4079.000000,4134.799805,4080.285889,482116
2018-04-26,4175.000000,4175.000000,4026.750000,4079.449951,4025.665771,512593
2018-04-27,4077.500000,4122.850098,4036.000000,4062.350098,4008.791504,127581
2018-04-30,4099.950195,4127.950195,4078.050049,4108.850098,4054.678467,177986
2018-05-02,4112.799805,4119.950195,3993.000000,4016.500000,3963.545898,217139
2018-05-03,4028.800049,4029.750000,3981.500000,3995.350098,3942.674805,146828
2018-05-04,3998.899902,4034.300049,3960.000000,3985.850098,3933.299805,212463
2018-05-07,4005.000000,4050.000000,3970.000000,4033.399902,3980.222900,133722
2018-05-08,4046.199951,4076.750000,4033.000000,4064.100098,4010.518311,202627
2018-05-09,4074.800049,4080.000000,3955.000000,3966.250000,3913.958496,230272
2018-05-10,3967.000000,4016.800049,3930.000000,3998.550049,3945.832520,263132
2018-05-11,4011.000000,4085.000000,3968.550049,4071.600098,4017.919434,97087
2018-05-14,4085.000000,4155.000000,4055.750000,4107.049805,4052.902100,346826
2018-05-15,4110.000000,4139.500000,4077.149902,4109.299805,4055.122314,211226
2018-05-16,4090.000000,4090.000000,3970.149902,3990.750000,3938.135254,218521
2018-05-17,3998.000000,4019.800049,3940.000000,3957.800049,3905.619873,241558
2018-05-18,3931.050049,3941.050049,3851.449951,3858.850098,3807.974365,382059
2018-05-21,3899.949951,4019.000000,3814.199951,3852.250000,3801.461182,516801
2018-05-22,3840.000000,3881.050049,3720.000000,3755.550049,3706.036377,976312
2018-05-23,3750.000000,3750.000000,3690.050049,3700.800049,3652.008057,333394
2018-05-24,3700.000000,3723.949951,3631.750000,3658.399902,3610.166992,398238
2018-05-25,3693.899902,3700.000000,3662.000000,3682.149902,3633.604004,271222
2018-05-28,3691.000000,3744.949951,3685.000000,3730.300049,3681.119141,369098
2018-05-29,3750.000000,3775.000000,3701.000000,3716.050049,3667.056885,347743
2018-05-30,3690.000000,3732.699951,3690.000000,3706.649902,3657.781006,201412
2018-05-31,3706.050049,3764.949951,3686.699951,3744.899902,3695.526611,733987
2018-06-01,3749.899902,3749.899902,3660.000000,3688.149902,3639.524658,232438
2018-06-04,3702.800049,3725.899902,3626.000000,3711.149902,3662.221436,200526
2018-06-05,3710.000000,3710.000000,3636.050049,3676.850098,3628.374023,204863
2018-06-06,3665.000000,3723.399902,3631.350098,3696.350098,3647.616943,200850
2018-06-07,3724.899902,3734.750000,3702.399902,3723.149902,3674.063232,149988
2018-06-08,3714.000000,3729.050049,3664.600098,3715.149902,3666.168945,281709
2018-06-11,3728.000000,3830.000000,3714.949951,3790.100098,3740.131104,283522
2018-06-12,3814.899902,3814.899902,3755.350098,3766.199951,3716.545898,262627
2018-06-13,3776.000000,3835.000000,3746.899902,3800.600098,3750.492432,239285
2018-06-14,3790.000000,3790.000000,3745.000000,3767.000000,3717.335449,235397
2018-06-15,3765.000000,3792.000000,3671.850098,3691.649902,3642.978760,588115
2018-06-18,3686.550049,3708.000000,3641.000000,3669.500000,3621.120850,238900
2018-06-19,3652.000000,3660.000000,3612.399902,3648.000000,3599.904297,249879
2018-06-20,3653.000000,3663.000000,3625.000000,3651.350098,3603.210205,222658
2018-06-21,3673.000000,3673.000000,3600.000000,3616.899902,3569.214111,321887
2018-06-22,3624.000000,3654.699951,3563.000000,3641.050049,3593.046143,330296
2018-06-25,3653.000000,3770.000000,3631.600098,3752.000000,3702.533203,498922
2018-06-26,3752.000000,3863.949951,3750.000000,3840.100098,3789.471680,582262
2018-06-27,3850.000000,3857.399902,3750.000000,3773.149902,3723.404053,394258
2018-06-28,3773.149902,3784.949951,3685.600098,3721.399902,3672.336426,545895
2018-06-29,3749.000000,3830.399902,3715.050049,3818.600098,3768.255371,320835
2018-07-02,3798.000000,3826.800049,3734.100098,3777.300049,3727.499512,224587
