,AARTIIND,ABCAPITAL,ABFRL,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,ADANITRANS,AJANTPHARM,ALKEM,AMARAJABAT,AMBUJACEM,APLLTD,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BEL,BERGEPAINT,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CADILAHC,CANBK,CASTROLIND,CHOLAFIN,CIPLA,COALINDIA,COFORGE,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUB,CUMMINSIND,DABUR,DALBHARAT,DEEPAKNTR,DHANI,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,EMAMILTD,ENDURANCE,ESCORTS,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLAND,GLENMARK,GODREJCP,GODREJIND,GODREJPROP,GRASIM,GSPL,GUJGASLTD,HAL,HAVELLS,HCLTECH,HDFC,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDCOPPER,HINDPETRO,HINDUNILVR,HINDZINC,ICICIBANK,ICICIGI,ICICIPRULI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIAMART,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IPCALAB,IRCTC,IRFC,ISEC,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBLFOOD,KOTAKBANK,L&TFH,LALPATHLAB,LAURUSLABS,LICHSGFIN,LT,LTI,LTTS,LUPIN,M&M,M&MFIN,MANAPPURAM,MARICO,MARUTI,MCDOWELL-N,MFSL,MGL,MINDTREE,MPHASIS,MRF,MUTHOOTFIN,NAM-INDIA,NATCOPHARM,NATIONALUM,NAUKRI,NAVINFLUOR,NESTLEIND,NMDC,NTPC,OBEROIRLTY,OIL,ONGC,PAGEIND,PEL,PETRONET,PFC,PFIZER,PGHH,PIDILITIND,PIIND,PNB,POLYCAB,POWERGRID,PRESTIGE,RAMCOCEM,RBLBANK,RECLTD,RELIANCE,SAIL,SANOFI,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SRF,SRTRANSFIN,SUNPHARMA,SUNTV,SYNGENE,TATACHEM,TATACOMM,TATACONSUM,TATAELXSI,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,UBL,ULTRACEMCO,UNIONBANK,UPL,VBL,VEDL,VOLTAS,WHIRLPOOL,WIPRO,YESBANK,ZEEL
AARTIIND,1.0,0.09170834997635453,-0.009462484682351464,0.09438643011897103,0.13962367776718507,-0.010521208413593561,0.07331344126844433,-0.07172473214444665,0.10544449996094721,0.04798275066699816,0.14643362657254408,0.12524887922710287,0.09714809624005502,0.11178719740978663,0.17593358755254138,0.1398146885941442,0.13651607228001697,0.13529314092013026,-0.01917071695953244,0.134848769668268,0.13200669866853232,0.09490996776668931,0.07036460707852603,0.11598112307288393,0.031699391278017575,0.16223295094158255,0.17611012203898194,0.10796728950954788,0.14885183047070577,0.12754169217318453,0.12683508063458263,0.0704581352275408,0.20198999541838603,0.13134644718935765,0.06592696927332282,0.15495626258812945,0.14435296465627803,0.13594393665408602,0.15769671752548145,0.02643117173448725,0.13428728778507362,0.12274316272332325,0.09106846181241317,0.09632910588017242,0.013317052277766842,0.10342551227057052,0.11767493013104427,-0.04550163985153565,0.02270494085075288,0.11040113405124453,0.10689092297561163,0.1496699144057614,0.08461024313399788,0.13168525549241103,0.07066381982216592,0.1972191505223443,0.1359854062621321,0.10955631162162519,0.08054558293760568,0.18491610009748738,0.002690315129972713,0.04997294564483149,0.0831501566693341,0.04277451281996102,0.18633415370898468,0.03903642932527689,0.1323780942530299,0.17241221371527912,0.13657347824682972,0.12490254825001015,-0.06828572749279327,0.12728928063374015,0.09583261598647773,0.04312430041987129,0.13722619581655096,0.13937327154202322,0.040233433537915364,0.13323972357032074,0.13704644024744897,0.062052832123655956,0.08927419548356746,0.07185420794191492,0.13606886660630765,0.08512105521077515,0.1075274937067425,0.1282418535818545,0.15821215321413676,0.11242801017532117,0.1068345637577751,0.06611878557363014,0.09445387315573403,0.09355306323161672,0.1093480620608627,-0.016954166092359148,0.07062112711273678,0.15416673207134127,0.148054130343818,0.009539751151096693,0.11139583093284364,0.03704402326540374,0.09913037318570272,0.12981882622894486,0.03235720773147986,0.09083606873890947,0.10220182636119493,-0.03982179097218311,0.09315673535072377,0.09712082058512839,0.05991276567084485,0.10617841995880045,0.10004675533603084,0.06665886504690574,0.11686705967089302,0.19582529346866692,0.11774494711835432,0.10733768249692237,0.05229982252593079,0.09724467881648188,0.13532076163181483,0.03994965021778034,0.03828185037294744,0.08221797743217094,0.10058490105007276,0.10745713168783559,0.14772387640190884,0.10048672493191396,0.13424044679768177,-0.07279753256900741,0.10196050753896166,0.1666934599828769,0.1515355331062134,0.12767326214533264,0.17440420256674022,0.14356155443882676,0.05692374858629369,0.1418754085532587,0.10408217041808092,0.1519339541516005,0.13600745398508132,0.14123886055212698,0.10430368264628086,0.1407157783061676,0.1273414130501785,0.10318858667823126,0.08643866154769,0.12481556293173972,0.14677628595223455,0.023203208103277327,0.04723918412709544,0.16937110981928918,0.11927958268281483,-0.009862086888881861,0.07860981118268036,0.20520393605278817,0.1670768377316244,0.18069247433730895,0.05474848634217226,0.11338287620578513,0.14564322420289966,0.12011058534122103,0.20311328931142772,0.12399470705663368,0.13650750420639277,0.05698844302254113,0.19860263036856346,-0.016417960155541877,0.128200393908182,-0.009631989043751196,0.1366276670274602,0.040283436598084366,0.12935919359137563,0.1918145329133513,0.12557545456787542,0.08538454848465069,0.16258121499933617,0.14019484491103953,0.08019792221592599,0.03374782444036421,0.13948423616288314,0.2080608111615846,0.123716643482519,0.0503400504811753,0.14678467764428593,0.1100475652511229,0.08297291459319552,0.15576695220190828,0.10166459634822603,0.05931310168678733,0.04066342196304631,0.08591108999158167,0.11262834850114406,0.020997612132837414,0.08746665152448883,0.15497819046983086,0.12885513775701837,0.039181037421488554,0.03167353755973854,0.11952877263148508,0.08811002782387203
ABCAPITAL,0.09170834997635453,1.0,0.3949420213798803,0.20575814840932544,0.27411619017050126,0.2449136378770198,0.2745790693749167,0.11944795580741076,0.036447835911967305,0.13335715852570512,0.3091547213772918,0.2089004486272712,0.19582494742298273,0.16824418672670502,0.3740188043747621,0.3498401560212984,0.03706739545010202,0.2869552318060408,0.17206676386147626,0.24958711166443592,0.21931360731253544,0.2599809727237986,0.2721323002465563,0.18808843140651924,0.2653107577709693,0.23445868550274798,0.2958794145669848,0.32015035072006776,0.34093626369960484,0.4120271714832443,0.2893170109862933,0.277972811055014,0.20597539286911834,0.3487710575948492,0.12735363895503926,0.3740314269649274,0.21473870152233934,0.2768347232786089,0.20114153701854948,0.08112030621971504,0.18582744145907215,0.3061803322577323,0.2506415580311402,0.3132542632061404,-0.060343988150501036,0.30970073179084956,0.12526552709187058,0.10956696909645396,0.22504724900211806,0.19163298923419855,0.23519751955625964,0.3031643385472262,0.30710096655224867,0.04999730880003614,0.21230844879799765,0.366172211734493,0.2213108115085036,0.15055597388779976,0.10057686006155206,0.4039662799828777,0.14999854688717681,0.015889490339865864,0.2275330004013174,0.14850295376247993,0.1315431222835606,0.09593127637127519,0.3213582022490277,0.4029051533611009,0.15691778885300794,0.26184736030694983,0.11794732362719666,0.29640212873766625,0.08844685103410621,0.1449204101558156,0.25006675649021615,0.25849835846574654,0.19213812577373868,0.19131716396012502,0.25256780862884587,0.24172274696870127,0.047657353552610145,0.18119195857355322,0.3352309076707555,0.21138050467267047,0.18542125571986004,0.32968440703768914,0.300572597411999,0.44816573907218143,0.19419793877927705,-0.06240350378105115,0.27123143894617524,0.22683103147517952,0.13452565209200273,0.08692535774790354,0.2835292657395217,0.43245391729108096,0.1395473981446416,0.2457913073744206,0.15070866276070946,0.2858998567849454,0.1631079807481004,0.2702060865803345,0.2905254575402624,0.04156827182341502,0.29548451452682895,0.02447973660027052,0.1126209906807692,0.3082527096147662,0.1959315540776903,0.12924783466506498,0.29645994236633755,0.12642366957080364,0.17180438141399354,0.2691624658897631,0.14068374232829753,0.46148643457369437,0.053854075481079754,0.22559840596843697,0.37968439914345925,0.36641371933060546,0.07873478116237895,0.10130037297512626,0.12190844114423956,0.2338212081669307,0.4018485561425061,0.28529029106910436,0.05712298362273479,0.16506664967648785,0.25151688498936453,0.2984584152984821,0.2160605154839918,0.061068548057394936,0.05834161839485132,0.2735598089114248,0.23708996152999298,0.3919198108377074,0.20446327930613659,0.3229873372040684,0.12046472326216011,0.21691090752737405,-0.04124638021709474,0.32569287252587825,0.16782841883080254,0.23234741167650574,0.18129250985381384,0.23392965670809598,0.18769595576415857,0.37361901778966256,0.18974606450495396,0.4077455216317383,0.14029227379860318,0.1607529410647312,0.04529750282240097,0.19246025268547753,0.3108784434896838,0.2964812736926249,0.07795114163666893,0.2995426231416325,0.2136985054338077,0.3883480793520799,0.3165356127132302,0.20519422830869635,0.29406450319285543,0.13276749236833219,0.23804469675025872,0.20227707570772066,0.30421049934871747,0.2268928508450959,0.299701358373346,0.06527501335314885,0.3369210996154577,0.18976925117603097,0.22462611337999266,0.18920251115385472,0.34123080959361174,0.26214353244715694,0.28492479994397396,0.06268236886886536,0.2997325403949355,0.33430636408585623,0.2850446424586411,0.036052777093353534,0.11071123318525784,0.20569333527878045,0.11237231169649241,0.3265190729205022,0.2750572522403894,0.24352623673431484,0.24422071003197687,0.22471985845487905,0.3037590180665508,0.31965102478066637,0.10256888552075867,0.28493402242115656,0.24335743287145142,0.0946352691879032,0.10419498037294582,0.2326181253497328,0.2457383737271599
ABFRL,-0.009462484682351464,0.3949420213798803,1.0,0.28895991269267673,0.3034935827894667,0.25752452806115594,0.3338980425344284,0.007146495480574199,0.031079379886822533,0.1899354936528402,0.35062341028038807,0.2600558319910264,0.18867147898301065,0.09038219622852839,0.4821511909144945,0.4315785650419745,0.050896794586171745,0.24617175555044674,0.18827669771082267,0.30374521189445414,0.2566872657282056,0.2715557857472953,0.36022153370869825,0.3263982098839647,0.25795096368655807,0.38145918560429437,0.32701205992877963,0.37322990750234186,0.3807712093666984,0.26873460223140183,0.3959770414240447,0.33725791017834,0.22795103583527412,0.39927984680015366,0.20052931025062948,0.44458796680087986,0.2335439423462573,0.30580961932053974,0.3719407990608035,0.07445507651716324,0.21525767994328293,0.42538849994034256,0.29502548907948944,0.3027455239482057,-0.0703480225186116,0.3794231267884017,0.13714571832248007,0.22324136629332025,0.34055045242655313,0.2004075665085023,0.19689108969766686,0.285832449806773,0.3623842058258851,0.1079943109685162,0.336308517684158,0.2925846859410906,0.24540793754962598,0.17205239058136595,0.1021834800467315,0.5583700130124746,0.19574736080343125,0.06769324517576579,0.3260992142763759,0.10337552919182241,0.24000584951252082,0.18665298142002426,0.461108536980914,0.4405605949912696,0.15271146931678461,0.3536801969619708,0.09883830123428529,0.25245776226802746,0.2312801992434503,0.30409868868617523,0.3792439962435436,0.3583473336544886,0.25752459982215703,0.24805188859260166,0.34534208666385685,0.3493805513674837,0.11898276204696102,0.25248214323574536,0.27181442214576684,0.25798573311767803,0.3216469954511037,0.3765884111463561,0.3600168711147338,0.32158555233138375,0.2803447636444229,0.11082398477091618,0.16120652211075268,0.2688057946663888,0.2348130806893534,0.3319125869152611,0.26090843686417087,0.514959571667352,0.3458996212976822,0.402250799990793,0.2049625693223281,0.3710882003751964,0.314105929845105,0.34926645467160383,0.3081787013059146,0.13720217776469498,0.3596404486880142,0.021403589042590078,0.08948133617542439,0.3035242154983969,0.22093872847129425,0.2463252985855518,0.3851024933122398,0.22969815517691058,0.2798756476484517,0.33223154170328634,0.20389576490032849,0.5236080145588238,-0.037299479583852775,0.17416975360262876,0.4010826887233452,0.34149052615546244,0.10567240112834796,0.1854335965757631,0.19290657625525495,0.35350654836046536,0.3965615230999918,0.37063765953195527,0.07889207747504909,0.36262209698909503,0.3913928390153321,0.313730335045854,0.3275699173133758,0.18781948992103864,0.06880658814876663,0.36265921164125664,0.30725458506741915,0.36656411454757376,0.20490238578292017,0.3614391940327541,0.0774980488724831,0.3109584649355924,0.13066128094082985,0.3867877588602425,0.3169272720543351,0.3450681749875789,0.19029434412107477,0.29819676188322364,0.2913716721005162,0.3817101587155571,0.30970188619798933,0.366627461979523,0.17166685473908055,0.18014892087838896,0.20994667413216644,0.20078484914521988,0.3644769152842312,0.29234823324175196,0.0803619546561112,0.3559436532493111,0.3189244232431999,0.41461459229454994,0.3091078346851948,0.32967329979260745,0.336025804244187,0.14058623277342586,0.2729709134427253,0.3109909869302555,0.44781861268910844,0.25084455574307085,0.34538396529649973,0.08103141402504424,0.2688438396994162,0.24653152693967298,0.3540213210070485,0.05902033580440466,0.36799586926530725,0.2763197573160279,0.25270770898671163,0.10563662591521425,0.39302333778307746,0.47100358996664665,0.38110911164335554,0.11332783806923803,0.1454305501138642,0.3831465060809053,0.1571767007890923,0.2811134368380129,0.41196019637262526,0.30588590984226754,0.3441471432756748,0.28153130783944896,0.33907630746769946,0.29994151973935995,0.08215732748300816,0.2179096389830652,0.35996262400752005,0.1717265122995786,0.15673277605669472,0.2854928298750928,0.27975723715319256
ACC,0.09438643011897103,0.20575814840932544,0.28895991269267673,1.0,0.38832222498419494,0.11566965059253713,0.3735609477829671,0.1114255048181863,0.022689122771986925,0.14626825678022712,0.3289953913008926,0.86724313717461,0.21622031030929176,0.24902056486939045,0.47730032095598446,0.44659527172003716,0.2694382453352465,0.2158012910151679,0.1975965626162889,0.26780738127111997,0.28389320792126943,0.27072802682167196,0.348957054954765,0.2681535880365919,0.22089569635884823,0.3152040587868794,0.33256778339679444,0.35747272566054106,0.29756451491318947,0.22789754817037863,0.42622510801712216,0.3022664648742323,0.43967810389399037,0.4043395095788513,0.25357330438081416,0.3206739015547593,0.27029508982106626,0.33861535421878547,0.41316387317902953,0.2347359131675894,0.28200087452194195,0.3907466048849124,0.19633070309273296,0.277155612240895,0.07221601707296135,0.2385919426882918,0.17233394036661726,0.2790859619264117,0.3649005641394873,0.2515881186979837,0.18131034672870106,0.28499984265224176,0.34449373391858956,0.24367994584180874,0.38125745988344906,0.2849280585789257,0.23364376521535546,0.24208843343343334,0.05204664403564177,0.509119276631447,0.2703459905598787,0.15161348158909196,0.3678267708519827,0.12546435574936543,0.24674329109483165,0.17226568090121042,0.4501005552675349,0.38544102298510274,0.18593510505413388,0.2390957046627948,0.10544597275905859,0.2898180444321116,0.15592750759972898,0.16255076357703854,0.439148393675585,0.5411249646771159,0.30078836681944593,0.3127350101141369,0.29521875432759204,0.47296784787956303,0.22141448898509786,0.2727098255775939,0.32284968505821604,0.21942522313126075,0.23181783591598032,0.2866452297623752,0.3336528638015189,0.2311695412396428,0.3515848022774834,0.13309380251970834,0.1935496244532414,0.2682180148308992,0.1691137854037771,0.30823711564609235,0.13557425958026564,0.33595723577193726,0.35625615442498365,0.27516235867220534,0.20054922819274232,0.2862423907368462,0.3413127763393086,0.18088013670132858,0.16823996480000744,0.23008183518481384,0.32411405585285274,0.0049288703927106185,0.02572581695446269,0.22440284615047948,0.2765886074578951,0.33502132512345273,0.31703860001870177,0.17461052346142164,0.3186672674771497,0.32008788848463154,0.20953055179573013,0.37713912057704957,0.24788474245319397,0.2438729634035593,0.45066359405686335,0.3686761539178835,0.1827745093395017,0.2717362030233662,0.252651578917505,0.2991067988509082,0.3088405231795087,0.3390428717821498,0.28119370349863093,0.2914368051189493,0.38236532453205263,0.33927987133496945,0.42941588827357074,0.3284894179505941,0.2322063165623614,0.35934190238607544,0.3656703699198305,0.4469370496631403,0.1716865177762433,0.3033532552336201,0.3154577098236706,0.28803933745052945,0.20739920493048383,0.29271435611124785,0.2370806539663645,0.2752457579865533,0.11625936313216437,0.21196231224468418,0.33054502317576734,0.32712504057772174,0.31561192707059077,0.3516116375254503,0.21433770642220656,0.1287780020808998,0.2718176643885994,0.22222238198804453,0.23513555624818322,0.27407535821990653,0.13599167054212838,0.27169130521609997,0.6146557503544158,0.29281300920610576,0.3455046890941751,0.31835474216806703,0.262007008930129,0.16484190392357476,0.2702166698395237,0.23113548960193606,0.33905778138335907,0.612944953900874,0.3672611378027043,0.046096317087853216,0.3616782775881781,0.28717263084833927,0.36478496632027063,0.18996572673742917,0.2794501782699689,0.19139113265015006,0.4249371055692569,0.12218359528015463,0.3757351544311432,0.3059230796822273,0.3501132370972902,0.2783592095710737,0.2677020755267879,0.3236033663297139,0.18140817501696602,0.27431124281864444,0.26293494607417184,0.30285764829838974,0.43865187727847654,0.7219226072204911,0.2597343524853062,0.3807081937265963,0.10304832781721689,0.20183650593975316,0.46119036571033567,0.3000235534360838,0.2987619447953952,0.20984603891144607,0.24681624491531853
ADANIENT,0.13962367776718507,0.27411619017050126,0.3034935827894667,0.38832222498419494,1.0,0.3532583270491272,0.7442309372839511,0.33938596069940247,0.047143999012596687,0.10331722569726708,0.28886596320935876,0.34617673914549024,0.3035809710086588,0.2325170317159345,0.39193467486235495,0.31276303943823436,0.09847616041343717,0.1997447030647437,0.5513683946531837,0.2054387879424722,0.2596180662013022,0.24568042460961498,0.315596868848212,0.3205850971301095,0.2570797267157814,0.35550753353974135,0.20578100166426133,0.3115599745765059,0.3623587915705242,0.3370329789338767,0.32756331727378246,0.3544136559288256,0.2186242175650397,0.4242366677362652,0.28222384662903105,0.366336353507318,0.28206995567645454,0.23479463950767196,0.34325964005455595,0.09780257877917405,0.3304131244962389,0.3737822557381579,0.12201947253570493,0.2922729332532341,0.06593583019121571,0.23497305246011418,0.21106056154349898,0.12390718831229881,0.2647701466731467,0.0888305661066728,0.08098906426215596,0.229375790798206,0.252461059148587,0.09672865960466988,0.31660530685557675,0.27292002169776786,0.1950718346709927,0.1594351916583899,0.056924339741894994,0.45272486439487863,0.23492477891766025,0.13323088372506878,0.2581102280967279,0.11259207853556538,0.16945233052712216,0.13468695905557945,0.40486206221425786,0.3260240934318323,0.2653221956869901,0.22641979121133576,0.03275739841017989,0.3532608233851295,0.1242359553508323,0.16594491142745788,0.3546623821742838,0.39963156980353176,0.2805353205208005,0.2712134908046406,0.3310749399572675,0.3515295635776229,0.23627213638997127,0.3280518877684557,0.34678190683855964,0.3190526938135482,0.22665455415457675,0.297319041401024,0.39117730975608006,0.30314942812203516,0.2982337144743223,0.13376160886885713,0.17263733961201988,0.27808413447103625,0.23560341299901905,0.1994364176739154,0.21344436233691938,0.38538766215953496,0.32199840116529393,0.2777903192451616,0.19014127327718303,0.2774856313009304,0.3121803238727196,0.20902951117985194,0.2037590254277109,0.22720300018512465,0.30911544012523556,-0.03586618472329507,0.3076058236166673,0.17370119791963234,0.15539449182666293,0.21802737278340342,0.35099843342666276,0.1820913412863962,0.323378115525753,0.3107576840744455,0.24484215885743663,0.4086345120357212,0.07706004613335166,0.29568733956724613,0.4340525103290322,0.24163597122123837,0.14383334483989269,0.1922154017835142,0.29284089891632026,0.26368907584350126,0.3636173838058844,0.2710347702127532,0.1909089227443134,0.24166376000636183,0.27036563638697064,0.31653870607912155,0.3018670915360072,0.19736976924936112,0.22777897324467614,0.2927692661306588,0.34891616115983515,0.4029158768623004,0.09657027472539129,0.3416634834596664,0.25190816034532393,0.2511679896685524,-0.01649032032072417,0.38225696504663736,0.27311173845094466,0.23548348840335773,0.14884812205825995,0.26946332212409596,0.24105834271981874,0.47369266102201507,0.25635077607086865,0.3264117862774074,0.2183478325787188,0.14048858280507798,0.14630656274135284,0.19610731036236104,0.366509272213652,0.20159263848098047,0.09294268611211028,0.3186110233500621,0.3734174371172469,0.291920796937242,0.3275416332478492,0.23639971994669914,0.3019094424151205,0.10810775820901247,0.22802015290016178,0.24573827443440902,0.355572041179491,0.3544505642038041,0.3329976837864541,0.05392327936423397,0.29629213706069785,0.2961558236145223,0.28620735835102984,0.1986388860291409,0.4170855042697414,0.15385874715843037,0.36777848063836743,0.07496062165866507,0.3653991021624751,0.31597317620386983,0.34823064591360037,0.2401393036288574,0.26070541842499034,0.24009142335782888,0.16136037247577342,0.26322095484684643,0.2892908197777696,0.1866359682873472,0.24427306515280287,0.31651935618797217,0.2946380455121461,0.2991779480321681,0.07833705074017375,0.28655334225144447,0.29454532557849744,0.1149832262013624,0.24744842366573835,0.19518809522498232,0.19099495480930914
ADANIGREEN,-0.010521208413593561,0.2449136378770198,0.25752452806115594,0.11566965059253713,0.3532583270491272,1.0,0.31220026169892723,0.3309729673410235,-0.019178081990923326,-0.09371203956134214,0.1436810812290212,0.12952969889174204,0.1321243792373687,0.060426903401307755,0.19773604111868542,0.2275743396251878,0.0334559114621866,0.14231649423518383,0.3532706951299573,0.2271422647191528,0.058532802767550955,0.20033660051651964,0.13978715664653985,0.08315396630027891,0.15714829711726366,0.18537089088568123,0.12725383302400411,0.23518877895682744,0.22381000490221417,0.272199977509516,0.25301184463074583,0.19461317429186967,0.08589483218563825,0.14921392381817133,0.15359528759102445,0.19795617903552626,0.10610594228911627,0.12520194581691885,0.2069462495374937,0.05664618091775041,-0.02866761356785892,0.24759070704036157,0.15040636990036418,0.28423279639986926,-0.12101559113090324,0.14513437895592518,0.007014742711723481,0.148555911964532,0.1275233218787363,-0.022491533742662932,0.05222999344377248,0.18793526202912014,0.18867547268289148,0.019792743742449402,0.19336265058812657,0.06289304710757891,0.16705930877392514,0.04027427185531357,0.062436855981452745,0.2441248697822518,0.1445956055965962,0.024716860616650984,0.18306340662005705,0.05806585850362312,0.08256459058718828,0.11052400195808541,0.22382157690421922,0.24024540021488006,0.14220759720836787,0.15484895832382736,0.09165607477769058,0.06915076482809053,0.02634726064173385,0.12124968169185851,0.2012930976804945,0.12805887378942585,0.0788393817091126,0.058852690006742106,0.24321666242283202,0.17355035277393224,0.04935833583171536,0.1851585478054696,0.24135303039610806,0.16451533368148452,0.20493084935705083,0.23952791188223643,0.20146348399659145,0.22680728399415873,0.24146554272261703,0.09529597998489839,0.1135822785160028,0.19594246799425769,0.16938738399594608,0.1588594132468682,0.11508495939269867,0.29728668057598406,0.1363844622906567,0.19226002946397835,0.14671127487379135,0.22078337409417229,0.13624980817114837,0.19455223318616846,0.23840455501212537,0.021531349960526927,0.21219695612647999,-0.030983058954882136,0.16305883841702884,0.17773016821397908,0.14514930834833517,0.1792373624996906,0.15328971170411396,0.10525776689651635,0.17334266291366265,0.20968601392807645,0.17095079799080806,0.25866782422332074,-0.044868111959933024,0.13564747398227772,0.2545989019745387,0.1635411396562146,0.04867224291597515,0.06426437477586802,0.13924274359316458,0.11926478435206152,0.24495401284605337,0.19742344876761592,0.07461161790287513,0.1793521762610049,0.18182478058962392,0.1576458589646478,0.0756291579515024,0.016097567790873613,0.11325110307964126,0.15267406172358644,0.21446925403355974,0.2728447991343444,0.12084533790561315,0.20123484805021638,0.06983780853822992,0.11175747120949225,0.07137504582860323,0.14960079031048615,0.1613025614253734,0.1584261412519201,0.036184142679441256,0.17272276716511364,0.2100895600145945,0.19777631992130232,0.19550548901685524,0.17382866521668325,0.08590983200909037,0.12658232270263536,0.09229875094322591,0.04588804080551699,0.28035060406669976,0.1375507717832472,0.10127510600881026,0.17309308195818573,0.1303580230741913,0.26347050159881336,0.16195903093618433,0.18612163797184672,0.18549557359821853,0.10177977629502011,0.15690379217123615,0.16791886754740934,0.27219303282194324,0.15824651290053926,0.18513245507636364,0.06633222041389167,0.1977907618210763,0.050878366464437344,0.07197842073182374,0.07308427202969267,0.19815043060912285,0.11348168418330559,0.1669864906495581,0.0868672285494346,0.11687665727780747,0.19883724821273316,0.1863801584810597,0.07150413676263619,0.02991445285066257,0.08801246080566906,0.07707206548130303,0.14545866445885933,0.1708113952888936,0.1004064213794021,0.18181327994084595,0.21861751700303936,0.23394533842345341,0.2156821580981774,0.1376620133964203,0.1555945298290783,0.14693823659485553,0.03553263244068201,0.07511900861590337,0.11669268670770243,0.07158001377261011
ADANIPORTS,0.07331344126844433,0.2745790693749167,0.3338980425344284,0.3735609477829671,0.7442309372839511,0.31220026169892723,1.0,0.25510101479190905,0.0244897503221883,0.06726585301116775,0.2642860509352281,0.3174350839471723,0.2641680416545361,0.1403887794089235,0.4008723188906815,0.3574824786349366,0.15672800980528073,0.18424110079557202,0.38443963584250734,0.26589537970551214,0.2203379067952832,0.28930498619316714,0.3600553573439037,0.26798218269920204,0.23394518718499444,0.29542798355702415,0.1661065698364178,0.34994831898265294,0.3614243729396064,0.33355544103485374,0.28273351439130817,0.30321241426512485,0.27810892216039507,0.38265700580839335,0.31244659225233035,0.42388268600737894,0.25927725764556264,0.27171088823867806,0.3680779948684171,0.14498537396776026,0.2550971884486237,0.37277163679891534,0.17999924193484568,0.3077416820960974,0.04236752159140631,0.3220583090310919,0.16358201717749055,0.21570422622489277,0.3041283301336859,0.15161591412621375,0.1841135081212209,0.22898121859588957,0.2635662375559433,0.14603416959420115,0.299160061193877,0.32534297028291725,0.25456221482542785,0.14290316609894313,0.07057951756738429,0.44484155364981076,0.2544327959413387,0.14600422940352534,0.2776702722470507,0.10088972302684653,0.11482821334959367,0.1475958438020945,0.41662522860268947,0.3341744017970141,0.23556310892870563,0.30586490985470727,0.06837590487326936,0.33912638171154547,0.1165684616687624,0.16008876610456985,0.3480651826860578,0.4338755413274913,0.1727103956181507,0.23545127444432395,0.34963926142600216,0.3568413258782361,0.2660977766285383,0.3457544429699805,0.32118926454796315,0.3432581477441926,0.2618958879646661,0.3572429448545356,0.41353401840616405,0.3434026683870954,0.34880281070878105,0.18144966833418444,0.32244898025557034,0.27521817484879185,0.291461311182407,0.211818238911939,0.2578276796429903,0.42918078874314297,0.31051210090996006,0.28077725911371326,0.1555632998915234,0.3111587224645753,0.3192407863059475,0.27972557889874056,0.2807147544633198,0.1871481579311429,0.36904357896798207,-0.009648017574953089,0.2874579017300155,0.19742732201177446,0.2002399383021823,0.2766925340520435,0.38369650226257157,0.161171178394611,0.3722576397270561,0.27813551001871617,0.2906618352262258,0.41202895309321136,0.13661759032476867,0.3381785270264996,0.37316251683188295,0.30106928933238825,0.14540365717294176,0.22584128291322994,0.20104362577637352,0.2754133905362143,0.39323906948940146,0.2599581312854508,0.12624239534623435,0.21806539017422957,0.23752229240888087,0.33672637586820325,0.2802111191450927,0.23306782378911836,0.21285037017208905,0.20479943901028366,0.3371299942199464,0.4081085515223572,0.11186910594342514,0.3592876233093874,0.2505277357714461,0.23873545966699442,0.04020559971835945,0.33133542328758486,0.34338918140989055,0.1951709639264479,0.224966071193432,0.29597096557269953,0.20317445774788384,0.40624693452178984,0.31057259248223235,0.39585809785167564,0.10369088141671351,0.13965411205409392,0.2010093715754283,0.19547293516199568,0.33600015092299146,0.2225172277492863,0.14687007925116752,0.2900905019875834,0.3330343519801484,0.33844415425776275,0.34441929532451065,0.3250372297683658,0.3454087930145202,0.08050381396615477,0.288870245913727,0.2533061010061222,0.32078104145252617,0.3402994508219762,0.31419524655505704,-0.008520295642351952,0.34504286878899415,0.27620312075647996,0.3298614207301311,0.12349660934132749,0.4471842931155676,0.23019151564412865,0.33020767914037996,0.1320922607006924,0.3475721649433442,0.35920385591568754,0.3839944238923299,0.23917865676043135,0.27601556397250876,0.23902354721328123,0.09418604609772928,0.37406452303425647,0.27968004281509007,0.1744376100212725,0.22310967316303232,0.3166910631702739,0.29931504195486414,0.27099740802849026,0.15663936082558425,0.3322708380883002,0.31415841460547267,0.09736209473837328,0.2471081633143686,0.2843882667161985,0.2482088089291165
