"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Jan-2022","EQ","99.20","99.65","97.55","97.45","98.40","98.45","98.45","151.30","57.60",29176967,"2,872,523,892.95",94524
"28-Jan-2022","EQ","97.65","100.40","97.15","96.40","97.45","97.45","98.75","151.30","55.30",36999823,"3,653,790,423.10",125147
"27-Jan-2022","EQ","97.00","97.10","94.15","97.50","96.45","96.40","95.76","151.30","55.30",41800442,"4,002,938,937.15",159078
"25-Jan-2022","EQ","97.20","99.80","96.25","97.35","97.30","97.50","97.92","151.30","55.30",39580595,"3,875,731,819.05",156153
"24-Jan-2022","EQ","101.50","102.25","96.25","102.55","97.15","97.35","98.52","151.30","55.30",51823192,"5,105,409,549.10",227647
"21-Jan-2022","EQ","104.50","106.00","101.60","105.50","102.75","102.55","103.88","151.30","55.30",50322983,"5,227,433,588.35",155011
"20-Jan-2022","EQ","105.00","106.90","103.80","104.65","105.70","105.50","105.20","151.30","55.30",41218605,"4,336,167,105.00",94669
"19-Jan-2022","EQ","105.50","105.75","103.60","105.30","104.95","104.65","104.59","151.30","55.30",38987705,"4,077,595,260.70",118803
"18-Jan-2022","EQ","108.00","108.10","105.05","107.40","105.50","105.30","106.23","151.30","55.30",26528093,"2,818,192,460.60",96776
"17-Jan-2022","EQ","107.00","108.50","106.25","108.20","107.65","107.40","107.27","151.30","55.30",38356354,"4,114,529,849.30",112954
"14-Jan-2022","EQ","107.70","108.85","107.25","108.05","108.10","108.20","108.17","151.30","55.30",22683240,"2,453,720,977.70",59118
"13-Jan-2022","EQ","106.00","108.50","105.35","104.95","107.80","108.05","107.43","151.30","55.30",47128730,"5,063,034,325.90",127902
"12-Jan-2022","EQ","105.05","106.10","104.55","104.40","104.90","104.95","105.09","151.30","55.30",36449235,"3,830,291,752.30",99168
"11-Jan-2022","EQ","108.80","108.80","104.25","109.75","104.50","104.40","105.46","151.30","55.30",83997765,"8,858,417,954.20",261276
"10-Jan-2022","EQ","112.55","112.60","109.35","112.00","109.90","109.75","110.74","151.30","55.30",40065591,"4,436,801,608.35",105643
"07-Jan-2022","EQ","112.85","113.45","110.55","112.35","111.90","112.00","111.95","151.30","55.30",26351285,"2,950,087,462.80",61573
"06-Jan-2022","EQ","111.70","113.50","111.25","113.00","112.25","112.35","112.40","151.30","55.30",25776004,"2,897,315,941.70",73165
"05-Jan-2022","EQ","109.65","113.65","108.90","109.85","112.95","113.00","111.65","151.30","55.30",40582366,"4,531,121,378.65",108583
"04-Jan-2022","EQ","110.95","111.25","108.65","110.10","109.70","109.85","109.97","151.30","55.30",24952161,"2,743,904,042.20",79606
"03-Jan-2022","EQ","107.70","110.60","107.05","107.20","110.40","110.10","108.66","151.30","55.30",24678644,"2,681,686,528.85",82305
"31-Dec-2021","EQ","105.55","108.45","105.50","105.15","107.35","107.20","107.47","151.30","55.30",21997020,"2,364,126,718.00",73902
"30-Dec-2021","EQ","106.00","107.35","104.90","106.40","105.45","105.15","105.77","151.30","55.30",21013686,"2,222,629,927.60",82769
"29-Dec-2021","EQ","108.50","108.60","105.70","108.80","106.35","106.40","106.69","151.30","55.30",25865808,"2,759,657,598.30",90745
"28-Dec-2021","EQ","108.70","109.40","108.40","108.45","108.75","108.80","108.91","151.30","55.30",12134126,"1,321,526,131.70",39852
"27-Dec-2021","EQ","107.80","109.25","107.10","108.80","108.30","108.45","108.27","151.30","55.30",18001260,"1,948,981,422.75",55245
"24-Dec-2021","EQ","111.90","111.95","107.80","111.40","108.90","108.80","108.96","151.30","53.65",27899055,"3,039,955,683.75",76404
"23-Dec-2021","EQ","113.50","114.65","111.00","112.70","111.25","111.40","112.90","151.30","53.65",26865830,"3,033,188,567.35",75760
"22-Dec-2021","EQ","111.90","113.20","111.40","110.65","112.75","112.70","112.30","151.30","53.65",23794822,"2,672,086,540.70",63734
"21-Dec-2021","EQ","107.50","111.90","107.35","106.50","110.90","110.65","110.15","151.30","53.65",37037500,"4,079,563,200.00",98657
"20-Dec-2021","EQ","109.80","110.30","104.50","112.35","106.25","106.50","106.61","151.30","53.65",47029517,"5,013,931,900.65",141766
"17-Dec-2021","EQ","113.10","113.50","110.40","113.50","112.20","112.35","112.05","151.30","53.65",34182526,"3,830,318,405.20",88976
"16-Dec-2021","EQ","114.80","115.55","112.10","113.95","113.75","113.50","113.91","151.30","53.65",26860434,"3,059,589,606.70",82186
"15-Dec-2021","EQ","114.75","117.20","113.60","114.60","113.70","113.95","115.38","151.30","53.65",38428524,"4,434,074,220.15",99867
"14-Dec-2021","EQ","112.40","116.00","111.60","113.00","114.60","114.60","114.36","151.30","53.65",41178093,"4,709,320,626.40",105386
"13-Dec-2021","EQ","123.45","123.45","112.50","112.25","113.50","113.00","114.49","151.30","53.65",69531375,"7,960,455,362.45",154127
"10-Dec-2021","EQ","111.10","112.75","110.05","111.80","112.10","112.25","111.38","151.30","53.00",31774104,"3,538,900,521.05",78423
"09-Dec-2021","EQ","110.25","112.50","108.65","110.20","111.15","111.80","111.17","151.30","53.00",41245513,"4,585,127,390.70",102163
"08-Dec-2021","EQ","109.95","110.45","107.20","107.75","110.00","110.20","109.19","151.30","53.00",42143106,"4,601,455,494.20",107560
"07-Dec-2021","EQ","104.50","108.70","103.80","102.90","108.50","107.75","106.57","151.30","53.00",54180253,"5,773,895,341.00",149731
"06-Dec-2021","EQ","104.30","106.60","102.25","104.00","102.80","102.90","104.35","151.30","53.00",40798956,"4,257,482,149.10",130695
"03-Dec-2021","EQ","104.80","106.20","103.65","104.55","104.25","104.00","104.84","151.30","47.90",39431734,"4,133,874,772.60",117899
"02-Dec-2021","EQ","102.70","104.90","101.70","102.55","104.60","104.55","103.27","151.30","47.90",35863264,"3,703,566,424.85",110364
