"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Jan-2022","EQ","6,979.90","7,075.90","6,930.10","6,867.25","7,003.90","7,000.25","7,008.31","8,050.00","4,362.00",1251249,"8,769,144,382.95",117386
"28-Jan-2022","EQ","6,961.05","7,045.60","6,845.00","6,837.00","6,848.00","6,867.25","6,967.48","8,050.00","4,362.00",1467522,"10,224,931,401.50",147835
"27-Jan-2022","EQ","6,823.60","6,902.35","6,708.10","6,963.75","6,870.00","6,837.00","6,827.06","8,050.00","4,362.00",1761028,"12,022,639,988.70",180829
"25-Jan-2022","EQ","6,900.00","6,996.00","6,752.20","6,931.75","6,949.75","6,963.75","6,893.10","8,050.00","4,362.00",2525934,"17,411,504,671.60",235372
"24-Jan-2022","EQ","7,350.00","7,350.00","6,817.70","7,373.75","6,904.75","6,931.75","7,016.98","8,050.00","4,362.00",2502582,"17,560,576,458.00",285198
"21-Jan-2022","EQ","7,402.50","7,499.00","7,305.85","7,530.25","7,372.85","7,373.75","7,408.26","8,050.00","4,362.00",1370450,"10,152,653,198.50",174296
"20-Jan-2022","EQ","7,610.00","7,650.00","7,401.00","7,571.80","7,534.00","7,530.25","7,509.58","8,050.00","4,362.00",2910383,"21,855,747,927.00",172339
"19-Jan-2022","EQ","7,850.00","8,045.00","7,473.00","7,744.00","7,590.00","7,571.80","7,741.33","8,050.00","4,362.00",5000317,"38,709,092,338.65",389986
"18-Jan-2022","EQ","7,899.95","7,945.00","7,716.05","7,852.60","7,770.00","7,744.00","7,845.63","8,050.00","4,362.00",1130024,"8,865,750,602.50",111720
"17-Jan-2022","EQ","7,819.50","7,910.00","7,801.55","7,832.20","7,849.30","7,852.60","7,865.82","8,050.00","4,362.00",679774,"5,346,980,472.85",66198
"14-Jan-2022","EQ","7,775.00","7,846.10","7,728.50","7,808.35","7,820.00","7,832.20","7,803.67","8,050.00","4,362.00",569635,"4,445,242,426.00",61554
"13-Jan-2022","EQ","7,828.00","7,849.55","7,774.00","7,774.50","7,803.00","7,808.35","7,808.26","8,050.00","4,362.00",616374,"4,812,808,300.10",72924
"12-Jan-2022","EQ","7,726.00","7,869.00","7,691.80","7,669.85","7,774.40","7,774.50","7,792.12","8,050.00","4,362.00",1458404,"11,364,065,405.55",161132
"11-Jan-2022","EQ","7,739.00","7,759.95","7,571.00","7,731.30","7,662.30","7,669.85","7,652.14","8,050.00","4,362.00",1037912,"7,942,252,811.30",110618
"10-Jan-2022","EQ","7,686.00","7,759.00","7,669.75","7,659.35","7,721.00","7,731.30","7,732.08","8,050.00","4,362.00",639060,"4,941,261,803.50",59369
"07-Jan-2022","EQ","7,763.95","7,785.00","7,585.00","7,748.25","7,650.00","7,659.35","7,669.54","8,050.00","4,362.00",1165951,"8,942,304,115.60",114923
"06-Jan-2022","EQ","7,525.00","7,779.35","7,521.00","7,670.80","7,729.95","7,748.25","7,676.58","8,050.00","4,362.00",1535986,"11,791,114,048.60",127550
"05-Jan-2022","EQ","7,469.90","7,691.15","7,415.00","7,343.00","7,665.00","7,670.80","7,585.02","8,050.00","4,362.00",2583262,"19,594,087,523.10",198560
"04-Jan-2022","EQ","7,250.00","7,375.00","7,235.50","7,219.60","7,359.95","7,343.00","7,296.71","8,050.00","4,362.00",959173,"6,998,806,060.75",77280
"03-Jan-2022","EQ","6,975.00","7,243.95","6,975.00","6,977.30","7,225.00","7,219.60","7,135.31","8,050.00","4,362.00",1269725,"9,059,877,279.95",98044
"31-Dec-2021","EQ","6,882.00","6,999.00","6,875.55","6,871.10","6,968.05","6,977.30","6,953.92","8,050.00","4,362.00",769907,"5,353,873,061.35",69370
"30-Dec-2021","EQ","6,899.90","6,944.95","6,856.90","6,911.65","6,869.25","6,871.10","6,893.66","8,050.00","4,362.00",658992,"4,542,864,154.70",57496
"29-Dec-2021","EQ","6,884.90","6,949.95","6,853.05","6,906.65","6,906.00","6,911.65","6,916.26","8,050.00","4,362.00",532379,"3,682,072,264.60",50265
"28-Dec-2021","EQ","6,980.00","6,980.00","6,861.75","6,890.75","6,904.00","6,906.65","6,924.52","8,050.00","4,362.00",862464,"5,972,146,878.45",81075
"27-Dec-2021","EQ","6,751.00","6,908.80","6,654.05","6,852.00","6,895.05","6,890.75","6,799.10","8,050.00","4,362.00",912360,"6,203,230,286.00",76010
"24-Dec-2021","EQ","6,984.90","6,987.95","6,757.60","6,917.75","6,850.00","6,852.00","6,842.48","8,050.00","4,362.00",980774,"6,710,924,236.80",73957
"23-Dec-2021","EQ","6,840.00","6,993.50","6,838.25","6,771.20","6,918.50","6,917.75","6,916.56","8,050.00","4,362.00",1339399,"9,264,036,156.65",98749
"22-Dec-2021","EQ","6,635.00","6,790.75","6,623.80","6,577.55","6,770.00","6,771.20","6,729.42","8,050.00","4,362.00",1267898,"8,532,222,041.30",119602
"21-Dec-2021","EQ","6,725.15","6,750.00","6,540.00","6,634.15","6,587.00","6,577.55","6,659.20","8,050.00","4,362.00",1375591,"9,160,338,351.50",143587
"20-Dec-2021","EQ","6,850.00","6,864.85","6,492.60","6,901.10","6,630.00","6,634.15","6,611.36","8,050.00","4,362.00",2226319,"14,718,996,335.85",250157
"17-Dec-2021","EQ","7,000.00","7,025.00","6,865.00","7,028.85","6,900.00","6,901.10","6,941.87","8,050.00","4,362.00",1680511,"11,665,886,416.25",101409
"16-Dec-2021","EQ","6,945.00","7,063.45","6,932.90","6,847.25","7,045.00","7,028.85","7,008.04","8,050.00","4,362.00",1768318,"12,392,441,469.95",130718
"15-Dec-2021","EQ","7,072.50","7,072.50","6,831.00","7,065.90","6,859.00","6,847.25","6,908.79","8,050.00","4,362.00",1817528,"12,556,912,760.20",148378
"14-Dec-2021","EQ","7,180.00","7,180.00","7,035.00","7,218.75","7,073.05","7,065.90","7,086.52","8,050.00","4,362.00",1276481,"9,045,810,989.75",119348
"13-Dec-2021","EQ","7,470.00","7,477.00","7,199.00","7,452.50","7,230.00","7,218.75","7,283.94","8,050.00","4,362.00",1298599,"9,458,911,633.90",134075
"10-Dec-2021","EQ","7,374.00","7,467.00","7,360.00","7,440.30","7,436.65","7,452.50","7,412.53","8,050.00","4,362.00",679145,"5,034,180,348.75",71138
"09-Dec-2021","EQ","7,400.00","7,468.10","7,337.00","7,361.50","7,434.00","7,440.30","7,416.65","8,050.00","4,362.00",1076950,"7,987,358,949.20",83232
"08-Dec-2021","EQ","7,120.00","7,386.35","7,120.00","7,103.15","7,360.00","7,361.50","7,298.88","8,050.00","4,362.00",1402691,"10,238,077,454.45",129056
"07-Dec-2021","EQ","7,048.00","7,170.00","6,958.00","6,951.75","7,099.00","7,103.15","7,097.56","8,050.00","4,362.00",1079608,"7,662,586,923.30",98653
"06-Dec-2021","EQ","7,069.25","7,095.90","6,938.10","7,069.25","6,951.00","6,951.75","6,983.22","8,050.00","4,362.00",858253,"5,993,372,609.10",75685
"03-Dec-2021","EQ","7,160.00","7,233.80","7,055.00","7,180.50","7,085.00","7,069.25","7,138.12","8,050.00","4,362.00",816411,"5,827,642,698.55",82555
"02-Dec-2021","EQ","7,090.00","7,210.00","7,022.40","7,038.70","7,190.00","7,180.50","7,120.47","8,050.00","4,362.00",847704,"6,036,051,180.30",78637
"01-Dec-2021","EQ","7,032.20","7,107.70","6,951.00","6,997.25","7,050.00","7,038.70","7,034.68","8,050.00","4,362.00",1136768,"7,996,795,748.05",100822
